member,event_id,scenario,time,lat,lon,pn_thermo_ML_gaussian,pn_analogues_local_gaussian,pn_dynamical_adjustment_local_gaussian,pn_adjusted_thermo_ML_gaussian,pn_adjusted_thermo_DL_gaussian,pn_analogue_sparse_gaussian
r1i1p1f1,48,factual,2010-04-16 00:00:00,22.586428,35.454544,0.9974456626946431,0.0,0.9605631289110143,0.9968720700759097,0.9861673856445544,0.9999999988943683
r1i1p1f1,49,factual,2010-06-16 00:00:00,-80.511604,340.34927,0.8276060802881613,0.9780658217094692,0.9825705687079297,0.9883027231797052,0.9967387919763209,0.9991315909166165
r1i1p1f1,50,factual,2010-06-16 00:00:00,-77.601234,11.666667,0.8000685815268175,0.9719565845846722,0.7320916527342902,0.9729767511806857,0.9920394507359516,0.9681906079148466
r1i1p1f1,51,factual,2010-08-16 12:00:00,-26.396023,26.17647,0.9737009567897219,0.9997815733957388,0.9828001365823301,0.9999216763405728,0.9904455429627277,0.9999909645260834
r1i1p1f1,52,factual,2010-09-16 00:00:00,-81.919014,217.8125,0.5582061888882752,0.8711480998612087,0.617968958502555,0.8651357823613837,0.9701941233590616,-1.1599158739984965
r1i1p1f1,53,factual,2010-09-16 00:00:00,-28.896233,124.84694,0.9870024363174175,0.0,0.9582859613111886,0.9999832163344196,0.9973511319050794,0.9999930743915053
r1i1p1f1,54,factual,2010-12-16 12:00:00,68.38157,245.68182,0.9788105051818894,0.6972616035187036,0.9855039935798879,0.9999980643894084,0.9908648473668672,0.9726446581786894
r1i1p1f1,55,factual,2011-01-16 12:00:00,31.99744,266.21213,0.8977447479804633,0.9999967048051318,0.9935900711138279,0.9999863136238145,0.9992515700201372,0.9261708670240378
r1i1p1f1,56,factual,2011-03-16 12:00:00,25.885841,255.78947,0.9726029013869872,0.9994116911132396,0.9714616277079897,0.999902818882079,0.9955423087718694,0.9949179549035831
r1i1p1f1,57,factual,2011-03-16 12:00:00,43.298737,272.89474,0.9490164418824417,0.0,0.9955166162474887,0.999999454029783,0.9962717560273556,0.9996285058240677
r1i1p1f1,58,factual,2011-05-16 12:00:00,-72.69718,85.125,0.5232626034291997,0.0,0.40262077131253626,0.7771301006183281,0.9751210878984844,0.9994111939244227
r1i1p1f1,59,factual,2011-05-16 12:00:00,-75.06036,128.39285,0.65552860764753,0.0,0.9486071240609303,0.9925891899348003,0.9900320606460675,0.9727127935563169
r1i1p1f1,60,factual,2011-12-16 12:00:00,66.50054,271.53845,0.965977769386464,0.9232317264156218,0.9449214764515503,0.9999999997782705,0.9842484084517317,0.9999968715229439
r1i1p1f1,61,factual,2011-12-16 12:00:00,71.10115,252.5,0.977374893802723,0.9025129779984219,0.8481284832210616,0.9999999997243633,0.9695441156845283,0.9796759372635924
r1i1p1f1,62,factual,2012-03-16 12:00:00,-31.436625,120.833336,0.9398406494967716,0.0,0.9834320777563689,0.9999989484121293,0.9892276956007524,0.9999999997012741
r1i1p1f1,63,factual,2012-03-16 12:00:00,32.233402,115.2381,0.9716186345888825,0.8670446699949054,0.948098868678351,0.9827722235970624,0.9900311292622282,0.7037790898780183
r1i1p1f1,64,factual,2012-04-16 00:00:00,54.3322,26.077587,0.9739521365832259,0.5264711513173842,0.9994723129072327,0.9999999677804892,0.9793541149090652,0.8708038272485323
r1i1p1f1,65,factual,2012-07-16 12:00:00,-75.44517,96.875,0.6143667083749145,0.0,0.7744588339840135,0.9454304386941618,0.9859907472610574,0.9999396736397951
r1i1p1f1,66,factual,2012-11-16 00:00:00,70.22536,145.1875,0.9971229981339607,0.5660074540306022,0.9999824523585953,0.9999999999999999,0.9965939431341823,0.9999999819239344
r1i1p1f1,67,factual,2013-01-16 12:00:00,36.488934,60.714287,0.9736988676908606,0.7719774230719633,0.7887169345510705,0.9340445661621987,0.9544901568459664,0.9614908406149033
r1i1p1f1,68,factual,2013-02-15 00:00:00,29.915493,66.14286,0.986191818318704,0.8212240417352179,0.8481705491887783,0.9769275875613671,0.9712207096300942,0.9760063051943739
r1i1p1f1,69,factual,2013-10-16 12:00:00,-14.66197,310.25,0.9996382835479752,0.0,0.9997035614825587,0.9999973832414961,0.9994645967187855,0.9999999970612014
r1i1p1f1,70,factual,2013-11-16 00:00:00,40.183098,243.3125,0.9776797909766521,0.0,0.9963429498500311,0.9999971999736846,0.9933379603084326,0.9999079799089022
r1i1p1f1,71,factual,2014-02-15 00:00:00,24.71831,106.666664,0.9756130252520838,0.0,0.963480534912945,0.9970011188989863,0.9932341307947123,0.9803741625314341
r1i1p1f1,72,factual,2014-02-15 00:00:00,37.014076,272.77274,0.9119743181712172,0.9939579674589244,0.9945091761306053,0.9999864418640212,0.9991147061360015,0.9720171367120191
r1i1p1f1,73,factual,2014-02-15 00:00:00,67.11267,170.20833,0.9930399572290358,0.9996995238154035,0.9821853715000923,0.9999999929891701,0.9905616791238627,-0.19480051503485019
r1i1p1f1,74,factual,2014-04-16 00:00:00,52.10002,49.7191,0.965068162068647,0.7457485091544953,0.992903464797886,0.9999911216896545,0.9860102617866748,0.9994108626681918
r1i1p1f1,75,factual,2014-06-16 00:00:00,-17.990248,25.576923,0.997961812630706,0.9999997525536186,0.9994776203282519,0.9999989178735519,0.9949235616614269,0.999912694679547
r1i1p1f1,76,factual,2014-08-16 12:00:00,-18.169012,144.0,0.9971263871510885,0.9999999227170366,0.9901122650300457,0.9999880889564879,0.9935637851178813,0.9726021809404809
r1i1p1f1,77,factual,2014-08-16 12:00:00,-8.315493,292.4,0.9999983284418352,0.9999999999998995,0.9993176815683554,0.99999418678402,0.9995941589344942,0.999999997937172
r1i1p1f1,78,factual,2014-10-16 12:00:00,-16.608887,306.98718,0.9982137294628093,0.9588019349149307,0.9903032347710565,0.999703233891556,0.9989613091757621,0.9999999653590768
r1i1p1f1,79,factual,2014-10-16 12:00:00,-6.464789,31.0,0.9999950018843289,0.0,0.9999998628890477,0.9999999999999798,0.994983697321945,0.9999999976606063
r1i1p1f1,0,counterfactual,2005-01-16 12:00:00,43.774647,50.75,0.010957183087380029,0.0,1.0,1.0,0.375358295073669,0.9999986152831312
r1i1p1f1,1,counterfactual,2005-02-15 00:00:00,79.93372,288.38235,0.01583673425477028,0.0,1.0,1.0,0.5643643266841909,0.9996367275748869
r1i1p1f1,2,counterfactual,2005-06-16 00:00:00,-72.35103,43.23077,0.0,0.0,0.8254379596213144,0.9131568399719036,0.2693584282714965,0.8105231966799076
r1i1p1f1,3,counterfactual,2005-06-16 00:00:00,-20.281693,131.44737,0.0,0.6318390990333582,1.0,1.0,0.31200755267326563,0.8435046211353926
r1i1p1f1,4,counterfactual,2007-07-16 12:00:00,63.05801,151.65254,0.008037723274830877,0.11794958724607019,1.0,1.0,0.0,0.9991090397757548
r1i1p1f1,5,counterfactual,2008-01-16 12:00:00,-25.56338,126.875,0.016494686258396674,0.9931249217904601,1.0,1.0,0.0,0.9999672432821329
r1i1p1f1,6,counterfactual,2009-11-16 00:00:00,-79.66414,150.0,0.0,0.9999119848505387,1.0,1.0,0.0,0.11587361912370708
r1i1p1f1,7,counterfactual,2010-01-16 12:00:00,-19.54471,21.744186,0.14339282138833864,0.9999607070229368,1.0,1.0,0.1937002559718557,0.9917979984536894
r1i1p1f1,8,counterfactual,2010-04-16 00:00:00,-81.61971,235.0,0.0,0.0,0.9937373027315852,0.996751759791527,0.11323572604605014,-0.6556066375643903
r1i1p1f1,9,counterfactual,2010-05-16 12:00:00,-80.70422,271.80554,0.0,0.0,1.0,1.0,0.2889278713810117,0.9990575431419312
r1i1p1f1,10,counterfactual,2010-05-16 12:00:00,-76.71771,225.65218,0.0,0.96739024570166,1.0,1.0,0.25585922676017836,0.9660400684398802
r1i1p1f1,11,counterfactual,2012-07-16 12:00:00,43.22535,252.0,0.0,0.9970265126679392,1.0,1.0,0.0,-0.6569879643073979
r1i1p1f1,12,counterfactual,2013-02-15 00:00:00,-6.443661,321.04166,0.0,0.9699273092468428,1.0,1.0,0.6979894189876237,0.8334063806602098
r1i1p1f1,13,counterfactual,2014-11-16 00:00:00,-0.19501622,306.53845,0.22039894621431932,0.0,1.0,1.0,0.9945253381155189,0.46473976682810536
r2i1p1f1,0,factual,2005-01-16 12:00:00,15.541948,29.619566,0.9881186960083476,0.9999982701015699,0.6564854356028914,0.9673917519547395,0.9978112936518265,0.8486832176545378
r2i1p1f1,1,factual,2005-07-16 12:00:00,-17.16143,142.5,0.9817499304317454,0.0,0.988897363905593,0.9999533473561889,0.9959085996722744,0.9998719989790709
r2i1p1f1,2,factual,2006-01-16 12:00:00,65.39354,127.35294,0.9751165024384897,0.951268045639045,0.9970132996590949,0.9999974197472947,0.9910392428573002,0.5601002890496871
r2i1p1f1,3,factual,2006-01-16 12:00:00,69.401405,147.29167,0.9603706825698257,0.0,0.9792736602952026,0.9999949855069916,0.991304513423967,0.9991129461650405
r2i1p1f1,4,factual,2006-01-16 12:00:00,80.781044,293.63635,0.994044237112045,0.9998781560335229,0.9513694615189606,0.9999975867547414,0.9926595920971415,-9.955839259280028
r2i1p1f1,5,factual,2006-03-16 12:00:00,34.119717,112.916664,0.7725998061318424,0.0,0.9120061561518198,0.9651543371054181,0.9840113423631699,0.7857188804550524
r2i1p1f1,6,factual,2006-04-16 00:00:00,6.825568,293.46155,0.9999576101142805,0.0,0.9454236008474477,0.9998815496391396,0.9980083195190073,0.9999789177758328
r2i1p1f1,7,factual,2006-05-16 12:00:00,-72.3353,147.09677,0.7398122694496456,0.0,0.914651955914181,0.9718054379606317,0.9969583700763287,0.9999999947233513
r2i1p1f1,8,factual,2007-01-16 12:00:00,58.943665,289.10715,0.9895062365734278,0.0,0.9939657354239045,0.9999999997937231,0.9984778222446018,0.9999955195233339
r2i1p1f1,9,factual,2007-03-16 12:00:00,44.85374,243.07692,0.8522281848368823,0.0,0.9949453147951033,0.9998734636053048,0.9855932153847032,0.9973253957714809
r2i1p1f1,10,factual,2007-05-16 12:00:00,9.3341875,7.5,0.9997711227968316,0.0,0.9986749739597813,0.9999940239737796,0.9965244375996042,0.9999999960517744
r2i1p1f1,11,factual,2007-09-16 00:00:00,-87.464806,150.0,0.5681433506052599,0.0,0.94014783447386,0.947021272533677,0.977085880677697,0.9680687388312623
r2i1p1f1,12,factual,2007-09-16 00:00:00,-84.75771,292.24576,0.7187748164121375,0.29436566891119287,0.9688099447675762,0.9988479122296937,0.992921535547043,0.9988094204585539
r2i1p1f1,13,factual,2007-12-16 12:00:00,53.170918,133.10811,0.989834212391134,0.9185747153985205,0.951124995450523,0.9999999639285354,0.9982355133723354,0.9353433913584492
r2i1p1f1,14,factual,2008-12-16 12:00:00,61.306026,142.27272,0.9242512016107223,0.0,0.9989192755984673,0.9999999992828408,0.9979205455148916,0.9999994431919942
r2i1p1f1,15,factual,2009-04-16 00:00:00,-21.43406,21.136364,0.9466532081418392,0.0,0.9541537696825236,0.9993373901135856,0.9830464148864404,0.9982756462725606
r2i1p1f1,16,factual,2009-05-16 12:00:00,-73.033585,135.38461,0.7604112453616167,0.6249959200567916,0.9307382507940446,0.9971668977301577,0.9913567193943089,0.9878747743947748
r2i1p1f1,17,factual,2009-05-16 12:00:00,8.066582,290.0,0.9969902218253277,0.0,0.8255568820585168,0.9988338916607051,0.9966371780349781,0.9999990828769132
r2i1p1f1,18,factual,2009-10-16 12:00:00,24.446676,88.39286,0.943941437629215,0.41726666567375403,0.8399808824396776,0.9997208498007225,0.9989409787219299,0.9999999865278255
r2i1p1f1,19,factual,2009-12-16 12:00:00,-16.670935,131.66667,0.8721963212262596,0.9671310175345762,0.9005374185043328,0.9962415925114264,0.9913624088320984,0.9892294533521654
r2i1p1f1,20,factual,2010-02-15 00:00:00,-30.883484,117.72727,0.7894660006668034,0.0,0.999688341745892,0.999996430044248,0.992394308303202,0.9999986672032328
r2i1p1f1,21,factual,2010-02-15 00:00:00,68.591545,205.0,0.9903924326346141,0.9976537372788843,0.9588371787229419,0.9999653747256773,0.9949093561033365,-86.62048187906913
r2i1p1f1,22,factual,2010-06-16 00:00:00,-81.19232,150.77586,0.7268477780132807,0.0,0.9723428639912869,0.9904112366305258,0.9951679935912294,0.9999992695972966
r2i1p1f1,23,factual,2010-08-16 12:00:00,-69.84507,50.875,0.400229986892659,0.9790891030885074,0.8870806652521825,0.9853217025039291,0.9953681523852821,0.9985432788776026
r2i1p1f1,24,factual,2010-09-16 00:00:00,-18.802818,33.47222,0.9886998962065727,0.8074095402525476,0.9971278154731954,0.9999863881524147,0.9989149176420008,0.9998942145823476
r2i1p1f1,25,factual,2010-09-16 00:00:00,-6.971831,20.833334,0.999983407716001,0.0,0.9999995743655404,0.9999999999996475,0.9998914417405256,0.9999999990117686
r2i1p1f1,26,factual,2010-10-16 12:00:00,-0.38028166,292.25,0.9997693107831931,0.0,0.9453435352418296,0.9997317382381938,0.9992085901791652,0.9999999984916761
r2i1p1f1,27,factual,2010-11-16 00:00:00,16.647886,13.666667,0.9913244229482252,0.35181052455352946,0.9263924202100035,0.9709191759239396,0.9884053768677695,0.9839835292593244
r2i1p1f1,28,factual,2010-11-16 00:00:00,73.838036,317.5,0.9604216086960758,0.6699617717702522,0.9371455637009853,0.9905392827050513,0.9800565923775547,-8.953729904500019
r2i1p1f1,29,factual,2011-07-16 12:00:00,-73.04031,114.74138,0.778344705886486,0.0,0.9813092381181412,0.9985694918335497,0.9989365505433704,0.9999995227413968
r2i1p1f1,30,factual,2011-11-16 00:00:00,39.295773,248.33333,0.9239988436787976,0.0,0.9963515322106844,0.9999868317344541,0.99747328503208,0.980757831940292
r2i1p1f1,31,factual,2012-02-15 12:00:00,18.760565,47.4,0.9836204404399087,0.9998861681382017,0.990048954740568,0.9989349942339585,0.9954583878959232,0.9938667669568437
r2i1p1f1,32,factual,2012-02-15 12:00:00,48.470825,95.35714,0.9150842039659065,0.9600190605207497,0.9246177660257271,0.9858020684744366,0.9876640938813334,-0.09025202214937256
r2i1p1f1,33,factual,2012-07-16 12:00:00,-6.443662,290.0,0.9999658425828937,0.6688882340133071,0.9891811664931774,0.9998174528220909,0.9995100733443274,0.9994038075269664
r2i1p1f1,34,factual,2012-07-16 12:00:00,53.873234,355.83334,0.9993437369839054,0.9992324579566458,0.9999980551283365,0.9999999994506157,0.9977473623566823,0.9999124716095268
r2i1p1f1,35,factual,2012-08-16 12:00:00,-68.68838,127.03125,0.7223291005484387,0.0,0.9466722751584626,0.9899979444310868,0.9940606079250638,0.9756705014252731
r2i1p1f1,36,factual,2012-08-16 12:00:00,-21.33803,144.02777,0.9101572668673027,0.0,0.9139544572550321,0.9992935525425083,0.9958339858040924,0.9883368718379146
r2i1p1f1,37,factual,2012-10-16 12:00:00,-5.8504877,304.42307,0.9999809078147834,0.0,0.9970213141182588,0.9999864813114554,1.0,0.9999999964734171
r2i1p1f1,38,factual,2012-12-16 12:00:00,66.50704,288.5,0.956901567491577,0.93985328440617,0.9083956630875243,0.9997948363452537,0.9969761613566617,-1.5348462567303405
r2i1p1f1,39,factual,2013-01-16 12:00:00,49.92958,139.16667,0.98673066248621,0.0,0.9998683601190499,0.9999999997699025,0.9976985394413089,0.9996188799991074
r2i1p1f1,40,factual,2013-02-15 00:00:00,-40.183098,293.5,0.8900553867671768,0.0,0.8043139993817366,0.8523434061034018,0.9881895147688307,0.9999999994596316
r2i1p1f1,41,factual,2013-03-16 12:00:00,22.797983,352.16418,0.9993210806410764,0.8666575313708484,0.9987223713568092,0.999998833930515,0.9998775274164309,0.9999997293402044
r2i1p1f1,42,factual,2013-03-16 12:00:00,28.55993,4.132653,0.992233886201684,0.0,0.8745053769451199,0.9975764696338614,0.9993115894377576,0.9961741387081026
r2i1p1f1,43,factual,2013-09-16 00:00:00,-15.30181,289.4643,0.9999232282232722,0.0,0.9782086466096298,0.999781313971624,0.9991994448219239,0.9999515644353277
r2i1p1f1,44,factual,2013-09-16 00:00:00,-5.965203,21.764706,0.9998917106159309,0.0,0.9999597087642994,0.9999999895752415,0.9998668577294819,0.9999999995100392
r2i1p1f1,45,factual,2013-10-16 12:00:00,-29.526468,137.19827,0.8585520841128129,0.9423700735072023,0.9925898142586126,0.99999941234835,0.9994040768043738,0.9965558409030668
r2i1p1f1,46,factual,2013-10-16 12:00:00,-15.897885,303.22916,0.9974898808659525,0.0,0.9527680986399732,0.9972282793170835,0.99918685740326,0.9995109689324505
r2i1p1f1,47,factual,2013-12-16 12:00:00,63.38029,257.2619,0.9556343819890505,0.0,0.9816259248324581,0.9999681380115454,0.9953379967577084,0.9997277978381209
r2i1p1f1,48,factual,2014-01-16 12:00:00,57.048073,249.52982,0.9663344604019678,0.958602321729369,0.9991566161616744,0.9999811744715073,0.9998894719575103,0.9389667154692637
r2i1p1f1,49,factual,2014-03-16 12:00:00,21.897886,49.1875,0.9974546840419176,0.921542996959567,0.9972643844555814,0.9999722188054448,0.9993851812294543,0.999999851754481
r2i1p1f1,50,factual,2014-03-16 12:00:00,27.117706,60.982143,0.9980672344133295,0.0,0.998483179434365,0.999618749176191,0.9975726563037147,0.9993744988184949
r2i1p1f1,51,factual,2014-09-16 00:00:00,-9.263271,302.5,0.999887991837001,0.0,0.9861547624588293,0.9983387227145331,0.9999625734275265,0.9999999989213816
r2i1p1f1,52,factual,2014-10-16 12:00:00,-21.006039,307.67856,0.9844698318601883,0.0,0.9343439132657004,0.9963960236618096,0.9983740651570377,0.99999182675636
r2i1p1f1,53,factual,2014-10-16 12:00:00,-11.700975,310.19232,0.9983949793125025,0.0,0.9990946488672228,0.9996496645823064,0.9997872009734159,0.9999999993779582
r2i1p1f1,0,counterfactual,2004-01-16 12:00:00,15.541948,29.619566,0.040649725517173274,0.8898334396506028,1.0,1.0,0.676274119415536,-0.9482658640776511
r2i1p1f1,1,counterfactual,2004-01-16 12:00:00,-17.16143,142.5,0.12299712041164501,0.935314566128332,1.0,1.0,0.7894095962730429,0.8178272616612279
r2i1p1f1,2,counterfactual,2004-01-16 12:00:00,65.39354,127.35294,0.2513033329708375,0.9993692946510887,1.0,1.0,0.788197570516023,0.9109364002886385
r2i1p1f1,3,counterfactual,2004-11-16 00:00:00,69.401405,147.29167,0.29608470748171,0.0,1.0,1.0,0.49430229393957925,0.9999934495054434
r2i1p1f1,4,counterfactual,2005-11-16 00:00:00,80.781044,293.63635,0.0,0.0,1.0,1.0,0.0,0.9999997483543399
r2i1p1f1,5,counterfactual,2006-01-16 12:00:00,34.119717,112.916664,0.2307686163682987,0.9982096263962262,1.0,1.0,0.0,-2.1499711529119554
r2i1p1f1,6,counterfactual,2006-05-16 12:00:00,6.825568,293.46155,0.09220443693673952,0.9825841831814899,0.9999999992548695,0.9999999999998771,0.0,0.9993175564023817
r2i1p1f1,7,counterfactual,2006-09-16 00:00:00,-72.3353,147.09677,0.07910390548329127,0.0,1.0,1.0,0.0,0.999947668789208
r2i1p1f1,8,counterfactual,2006-09-16 00:00:00,58.943665,289.10715,0.3729435484704766,0.999999561587029,1.0,1.0,,0.9999998344563871
r2i1p1f1,9,counterfactual,2006-12-16 12:00:00,44.85374,243.07692,0.11508330655891252,0.9999618929037105,0.9792991363901722,0.9973685397347752,0.0,0.9196975060993401
r2i1p1f1,10,counterfactual,2007-02-15 00:00:00,9.3341875,7.5,0.20979590701948503,0.0,1.0,1.0,0.0,0.8900580463394163
r2i1p1f1,11,counterfactual,2007-10-16 12:00:00,-87.464806,150.0,0.21541693276797969,0.0,1.0,1.0,0.0,0.9999999948138437
r2i1p1f1,12,counterfactual,2010-02-15 00:00:00,-84.75771,292.24576,0.18513166664636038,0.9733099821724974,1.0,1.0,0.0,0.9999990889885829
r2i1p1f1,13,counterfactual,2010-02-15 00:00:00,53.170918,133.10811,0.22597853182463346,0.0,1.0,1.0,0.0,0.9998547706853498
r2i1p1f1,14,counterfactual,2010-02-15 00:00:00,61.306026,142.27272,0.15138423190952788,0.0,1.0,1.0,0.0,0.9927092560259435
r2i1p1f1,15,counterfactual,2011-01-16 12:00:00,-21.43406,21.136364,0.12086577191943648,0.9978585367037518,1.0,1.0,0.08446215373844868,0.9573572293181776
r2i1p1f1,16,counterfactual,2011-12-16 12:00:00,-73.033585,135.38461,0.203955224963844,0.6588664466721577,1.0,1.0,0.6269135436906461,0.9999809337328651
r2i1p1f1,17,counterfactual,2013-02-15 00:00:00,8.066582,290.0,0.16040109072784037,0.0,0.9999999999392394,1.0,0.8316278969447005,0.9809703321978261
r2i1p1f1,18,counterfactual,2013-02-15 00:00:00,24.446676,88.39286,0.30186411254568035,0.7282891990632128,0.9999999999994607,0.9999999999986822,0.7378267616406569,0.9998322085749825
r2i1p1f1,19,counterfactual,2013-12-16 12:00:00,-16.670935,131.66667,0.3745646533932404,0.0,1.0,1.0,0.8995895739834301,0.9995203167090188
r2i1p1f1,20,counterfactual,2014-01-16 12:00:00,-30.883484,117.72727,0.22529470884710368,0.9807775703409578,1.0,1.0,0.8017001699323838,0.9820091866312448
r3i1p1f1,0,factual,2004-01-16 12:00:00,54.388733,70.63333,0.9340989602354213,0.9967722672744344,0.886231347265469,0.9990080141569083,0.9100059344668978,0.3748850294431023
r3i1p1f1,1,factual,2004-02-15 12:00:00,-48.457104,288.63635,0.9577051918574189,0.9946910952249378,0.9991955639645221,0.999988500910753,0.9753322242342136,0.9999977223426102
r3i1p1f1,2,factual,2004-02-15 12:00:00,5.0704226,288.75,0.9999735793474427,0.9999999999999982,0.8479747191169607,0.9986166781594261,0.975386926238764,0.9999999996142513
r3i1p1f1,3,factual,2004-03-16 12:00:00,25.047888,4.7,0.9842755697604283,0.0,0.8599115465737164,0.9973857558636564,0.9138575942535974,0.9999999997033553
r3i1p1f1,4,factual,2004-03-16 12:00:00,31.322891,48.154205,0.9960055806378546,0.984217169610627,0.9821903454195956,0.9999843065642948,0.9801102137780014,0.9919620699055918
r3i1p1f1,5,factual,2004-04-16 00:00:00,5.4929576,8.472222,0.999999947229707,0.0,0.9999934569795617,0.9999999999999993,0.9824975725788336,0.999999964928702
r3i1p1f1,6,factual,2004-04-16 00:00:00,5.342052,296.42856,0.9999756481185951,1.0,0.7543345138632526,0.9977003711897203,0.9904298812088184,0.9999860200187043
r3i1p1f1,7,factual,2004-04-16 00:00:00,48.39949,61.363636,0.8952866636057792,0.0,0.9765126659800542,0.9958084065775142,0.82243867970871,0.9971240280168668
r3i1p1f1,8,factual,2004-09-16 00:00:00,-5.28169,294.58334,0.9999927795433525,0.9263074237574591,0.8937908808695696,0.9990130461231528,0.9722541254756836,0.9999999995431917
r3i1p1f1,9,factual,2005-02-15 00:00:00,24.265594,111.90476,0.9778564349101975,0.0,0.9859207028973943,0.9988985019550874,0.9737783025530022,0.9847131283229064
r3i1p1f1,10,factual,2005-03-16 12:00:00,26.886583,38.42105,0.9923348498023598,0.9489218100774148,0.9366650677115405,0.9998916482890536,0.9284202322750955,0.6987777355400857
r3i1p1f1,11,factual,2005-04-16 00:00:00,7.37516,289.0909,0.9998399292831874,0.9999999999998508,0.8910883483169609,0.9985683185314743,0.9868617864263648,0.999999999649464
r3i1p1f1,12,factual,2005-04-16 00:00:00,26.31791,349.5238,0.9899865080329822,0.8848389707708721,0.9274367314871534,0.9998693360763145,0.9541475775001409,0.9999987342424466
r3i1p1f1,13,factual,2005-05-16 12:00:00,-83.01496,311.69272,0.8739861579307227,0.9779015809454219,0.9532909502977526,0.9999992759926644,0.9619786662596884,0.9993886531391595
r3i1p1f1,14,factual,2006-02-15 00:00:00,39.63615,275.5324,0.988839357940386,0.9981521194315247,0.9980550558073153,0.9999999818202338,0.9978545147140746,0.9995518658390077
r3i1p1f1,15,factual,2006-02-15 00:00:00,60.392357,164.82143,0.9978923184985462,0.0,0.9972862887083449,0.9999999745857746,0.9542132262500705,0.678450323249203
r3i1p1f1,16,factual,2006-04-16 00:00:00,56.56144,36.206898,0.7793830111301057,0.0,0.9584113041071398,0.9999991802615129,0.9013150101710862,0.9672058457683956
r3i1p1f1,17,factual,2006-11-16 00:00:00,67.94365,87.125,0.9741040859422903,0.8660475511762264,0.9764045474123434,0.9999982111090046,0.915028482122836,-0.04146833001236794
r3i1p1f1,18,factual,2007-01-16 12:00:00,65.82705,133.8372,0.9980032025501455,0.0,0.9999921897699592,0.9999999999999756,0.9674175226336148,0.999983248679742
r3i1p1f1,19,factual,2007-02-15 00:00:00,17.492956,29.8,0.9825872401979715,0.6564252482110194,0.9662052897938759,0.998327366532326,0.9231748997446237,0.9991629566026821
r3i1p1f1,20,factual,2007-02-15 00:00:00,67.532776,203.10345,0.984524582888432,0.0,0.9546045161408954,0.9997944307826916,0.9524194230720139,0.999140219611384
r3i1p1f1,21,factual,2007-04-16 00:00:00,21.006033,20.714285,0.982412208092051,0.0,0.8562610634455925,0.9877839838031806,0.9616065839795541,0.9999683986625199
r3i1p1f1,22,factual,2008-10-16 12:00:00,-2.112676,295.0,0.9999190894225702,0.99999999967361,0.8178301411116092,0.9981161654339693,0.9958657205666922,0.9999999958944151
r3i1p1f1,23,factual,2008-12-16 12:00:00,41.95171,61.42857,0.9020731787876113,0.9999605623394587,0.8231455580440437,0.9293689836363062,0.9572157750489193,0.8262061858536777
r3i1p1f1,24,factual,2009-01-16 12:00:00,73.03822,272.9762,0.9964867303467754,0.9991625323075115,0.9785560880341988,0.9999999999999988,0.9839209003715207,0.9775696473219218
r3i1p1f1,25,factual,2009-01-16 12:00:00,79.97234,285.49106,0.9954682649033493,0.9999958503043671,0.9993359540766418,0.999999905771517,0.9905757590715929,0.8686980615775796
r3i1p1f1,26,factual,2009-02-15 00:00:00,60.704227,261.42856,0.9965128065190605,0.9929906929690919,0.9998117832347406,0.9999999996493086,0.9844892150242199,0.9999971426252369
r3i1p1f1,27,factual,2009-05-16 12:00:00,18.322664,97.72727,0.9957776907096485,0.0,0.973625774444704,0.999999739404889,0.9836140607540439,0.999999991194781
r3i1p1f1,28,factual,2009-06-16 00:00:00,20.86674,98.65385,0.9934274283231027,0.0,0.9946567608907673,0.9999983796747969,0.9772285944507103,0.9999463397248082
r3i1p1f1,29,factual,2009-08-16 12:00:00,-69.322174,84.84375,0.838731832311231,0.0,0.6496559967776776,0.9066254686694643,0.9340794025732261,0.9994003793277162
r3i1p1f1,30,factual,2009-10-16 12:00:00,-87.21127,285.0,0.9098852825229793,0.963466636339376,0.9437912352561844,0.9993915467414688,0.9289634471231895,-1.3721233647358466
r3i1p1f1,31,factual,2009-10-16 12:00:00,-4.8754063,304.42307,0.9998223698343668,0.9999999999999843,0.758721326403606,0.9975602640682892,0.9996463400078357,0.9999999968984912
r3i1p1f1,32,factual,2009-11-16 00:00:00,-3.911469,308.14285,0.9999746289074936,1.0,0.964040181878201,0.9999946024410963,1.0,0.999999965134144
r3i1p1f1,33,factual,2009-12-16 12:00:00,59.83099,285.0,0.9939637952865275,0.0,0.9994592144280922,0.9999999999996414,0.9877728822268157,0.9999999954114686
r3i1p1f1,34,factual,2010-01-16 12:00:00,30.84507,70.208336,0.9257017982955569,0.9690421866293157,0.6480606428130752,0.8781655325226956,0.9437838583347407,0.9118323753858092
r3i1p1f1,35,factual,2010-02-15 00:00:00,20.34205,53.333332,0.9986390731361833,0.0,0.9752962485206175,0.9998019765909112,0.9869134294491044,0.999999999458438
r3i1p1f1,36,factual,2010-02-15 00:00:00,32.48022,83.39041,0.9991035385713328,0.9999980828259125,0.9004064544928465,0.9991423317168332,0.9996609186886521,0.9928705900285767
r3i1p1f1,37,factual,2010-02-15 00:00:00,37.833153,137.88461,0.9981916006851173,0.9999999796652141,0.9997740815882724,0.9999984042993804,0.9930947013390363,0.6429539003701494
r3i1p1f1,38,factual,2010-04-16 00:00:00,46.65996,288.33334,0.9802730189135206,0.9972522596604892,0.9833308814284273,0.9999999927488439,0.9842143381004818,0.9982784872796989
