member,event_id,scenario,time,lat,lon,pn_ensemble_gaussian,pn_thermo_ML_gaussian,pn_dyn_adj_local_25_gaussian,pn_dyn_adj_local_50_gaussian,pn_dyn_adj_dml_gaussian,pn_analogues_local_gaussian,pn_analogues_lasso_gaussian
r2i1p1f1,0,factual,2005-01-16 12:00:00,15.541948,29.619566,0.70449845341029,0.9881186960083476,0.18614849381134868,0.0659299875721655,0.9741055148745522,0.9999982701015699,0.8399270155877419
r2i1p1f1,1,factual,2006-05-16 12:00:00,-72.3353,147.09677,0.9235835652648611,0.7398122694496456,0.8334680113855342,0.6955045622347849,0.6762675039264279,0.0,0.9986826855983351
r2i1p1f1,2,factual,2007-09-16 00:00:00,-84.75771,292.24576,0.8355531398525105,0.7187748164121375,0.903831732842049,0.8441693656270832,0.8680793880829172,0.29436566891119287,0.0
r2i1p1f1,3,factual,2007-12-16 12:00:00,53.170918,133.10811,0.9027665278342933,0.989834212391134,0.9085799337853188,0.7126894963885301,0.9780192871271723,0.9185747153985205,0.0
r2i1p1f1,4,factual,2009-12-16 12:00:00,-16.670935,131.66667,0.8012099674472034,0.8721963212262596,0.3047525712258917,0.3060759239205001,0.8201486233602887,0.9671310175345762,0.9185284418977977
r2i1p1f1,5,factual,2010-06-16 00:00:00,-81.19232,150.77586,0.9964238266505985,0.7268477780132807,0.8550981592553064,0.8085899489480683,0.8635649255144303,0.0,0.9931651257288105
r2i1p1f1,6,factual,2012-10-16 12:00:00,-5.8504877,304.42307,0.8398163385100166,0.9999809078147834,0.9344998092631525,0.4075599249014984,0.9998875657160601,0.0,0.9999999999108556
r2i1p1f1,7,factual,2013-03-16 12:00:00,22.797983,352.16418,0.928491440019906,0.9993210806410764,0.9878587460196881,0.9189976924838639,0.9996443464131517,0.8666575313708484,0.7944720943338892
r2i1p1f1,8,factual,2013-03-16 12:00:00,28.55993,4.132653,0.834499412090252,0.992233886201684,0.3562577997073296,0.14811950648196037,0.9882624121984698,0.0,0.999761914823451
r2i1p1f1,9,factual,2013-10-16 12:00:00,-29.526468,137.19827,0.9450852095523187,0.8585520841128129,0.9368866200536204,0.8368297551951283,0.8115320612331185,0.9423700735072023,0.9983308661395123
r2i1p1f1,10,factual,2014-01-16 12:00:00,57.048073,249.52982,0.9985953833141237,0.9663344604019678,0.9967314052995544,0.8038814109171374,0.9454690923009034,0.958602321729369,0.0
r2i1p1f1,11,factual,2014-03-16 12:00:00,21.897886,49.1875,0.8944608644789543,0.9974546840419176,0.7183823229283663,0.6661256413731296,0.9938083483048055,0.921542996959567,0.9972227629034002
r2i1p1f1,0,counterfactual,2005-01-16 12:00:00,15.541948,29.619566,0.2732168178826959,0.06890543529772664,0.029259055699788594,0.019151654052317224,0.02383497405840851,0.0,0.2953004175207017
r2i1p1f1,1,counterfactual,2006-05-16 12:00:00,-72.3353,147.09677,0.3850558500145538,0.10111263907088075,0.05211344500734039,0.0,0.04193859867844829,0.0,0.0
r2i1p1f1,2,counterfactual,2007-09-16 00:00:00,-84.75771,292.24576,0.24125935945981225,0.017211856565842343,0.0,0.0,0.0,0.0,0.3098058698129599
r2i1p1f1,3,counterfactual,2007-12-16 12:00:00,53.170918,133.10811,0.4472273763774429,0.13665682723203132,0.20878574011290674,0.1614504287713192,0.03604979770129446,0.0,0.3611739650194292
r2i1p1f1,4,counterfactual,2009-12-16 12:00:00,-16.670935,131.66667,0.15241062261140936,0.007028980121442929,0.0,0.005978027484472959,0.0,0.007700973350917906,0.05550922275170944
r2i1p1f1,5,counterfactual,2010-06-16 00:00:00,-81.19232,150.77586,0.17035088230375173,0.01125490371254212,0.030402427854929304,0.0,0.0,0.2774905598347205,0.04260456113307942
r2i1p1f1,6,counterfactual,2012-10-16 12:00:00,-5.8504877,304.42307,0.3744365071031929,0.047039095979312884,0.0,0.0,0.0,0.0,0.338372624256576
r2i1p1f1,7,counterfactual,2013-03-16 12:00:00,22.797983,352.16418,0.23086642881067365,0.022917765979253102,0.0,0.0,0.0,0.20333741062796973,0.0
r2i1p1f1,8,counterfactual,2013-03-16 12:00:00,28.55993,4.132653,0.287792994314262,0.04669438952903049,0.009300879426273445,0.0,0.0,0.015183151558130326,0.0
r2i1p1f1,9,counterfactual,2013-10-16 12:00:00,-29.526468,137.19827,0.5237592107209703,0.14455778969254496,0.18965276621542626,0.19113359719597212,0.02892287615945388,0.0,0.0
r2i1p1f1,10,counterfactual,2014-01-16 12:00:00,57.048073,249.52982,0.06189135326160511,0.012003099323977029,0.0,0.0,0.0012403983132385221,0.14593638434765022,0.04157147707778286
r2i1p1f1,11,counterfactual,2014-03-16 12:00:00,21.897886,49.1875,0.4337457348532461,0.14281250156572245,0.08946214391778018,0.06924800763604766,0.03754782386343081,0.0,0.4249945893548238
r3i1p1f1,0,factual,2004-01-16 12:00:00,54.388733,70.63333,0.8776007140046106,0.9340989602354213,0.957141901466653,0.7682573112293405,0.7605069696739454,0.9967722672744344,0.0
r3i1p1f1,1,factual,2004-03-16 12:00:00,31.322891,48.154205,0.6367522929004097,0.9960055806378546,0.7956673115254767,0.5778453666285482,0.943204893570709,0.984217169610627,0.9951171479224733
r3i1p1f1,2,factual,2005-05-16 12:00:00,-83.01496,311.69272,0.8559551994196479,0.8739861579093907,0.9749749182027315,0.8646805112341586,0.8908152321048433,0.9779015809454219,0.0
r3i1p1f1,3,factual,2006-02-15 00:00:00,39.63615,275.5324,0.8197939172280589,0.988839357940386,0.960079688030725,0.8765668882707709,0.9131749210328944,0.9981521194315247,0.0
r3i1p1f1,4,factual,2007-01-16 12:00:00,65.82705,133.8372,0.9781128932158022,0.9980032025501455,0.9960757719734732,0.9779327024839108,0.9624063224263372,0.0,0.728470063501478
r3i1p1f1,5,factual,2007-04-16 00:00:00,21.006033,20.714285,0.9074878196189589,0.982412208092051,0.2072923190715512,0.05555453685355516,0.8801224560040897,0.0,0.9629167434742878
r3i1p1f1,6,factual,2009-01-16 12:00:00,79.97234,285.49106,0.9986892671584677,0.9954682649033493,0.9906816348704666,0.930236389375981,0.9943840006443373,0.9999958503043671,0.0
r3i1p1f1,7,factual,2009-02-15 00:00:00,60.704227,261.42856,0.9952710174071729,0.9965128065190605,0.9939391088694493,0.931211181930758,0.9575439039617526,0.9929906929690919,0.995350409758405
r3i1p1f1,8,factual,2009-11-16 00:00:00,-3.911469,308.14285,0.8716961737731646,0.9999746289074936,0.7967506462937133,0.3108740202443254,0.9972997269297446,1.0,0.9999999999999464
r3i1p1f1,9,factual,2010-02-15 00:00:00,32.48022,83.39041,0.9533902121547305,0.9991035385713328,0.7160327861223545,0.0,0.9821582131917578,0.9999980828259125,0.0
r3i1p1f1,10,factual,2010-10-16 12:00:00,-13.389084,309.375,0.9088215844638672,0.9999980511521168,0.8955176234984552,0.594623957260278,0.9994362310872749,0.0,0.9999999999980234
r3i1p1f1,11,factual,2011-10-16 12:00:00,49.379,85.51136,0.9623311965797156,0.923782486053581,0.8819302730600654,0.6690619347557732,0.7717716170021242,0.9742572125970222,0.9273113332632903
r3i1p1f1,12,factual,2011-12-16 12:00:00,70.94588,111.552635,0.9983606237884557,0.9991276021740444,0.9976314825431885,0.9491391747130082,0.9826226568471201,0.0,0.9998912778757957
