member,event_id,scenario,time,lat,lon,pn_ensemble_gaussian,pn_thermo_ML_gaussian,pn_analogues_local_gaussian,pn_dynamical_adjustment_local_gaussian,pn_analogue_sparse_sir_2_gaussian
r3i1p1f1,1,factual,2004-01-16 12:00:00,24.748493,8.412699,0.8439814665438692,0.9791702374629493,0.6644260898998178,0.8305160859953288,0.9998560690140608
r3i1p1f1,2,factual,2004-01-16 12:00:00,52.80453,66.58996,0.9556464454544189,0.968517922305545,0.9992610715070871,0.9428610744373302,0.0
r3i1p1f1,3,factual,2004-01-16 12:00:00,46.126762,21.25,0.8145091398457133,0.723891901166408,0.9042873503876557,0.8413190285570272,0.33007279801790745
r3i1p1f1,4,factual,2004-02-15 12:00:00,-46.789562,288.60294,0.8357669684209743,0.9595544699189211,0.9856194443233528,0.9979849537449563,0.9999315702775439
r3i1p1f1,5,factual,2004-02-15 12:00:00,3.6273024,289.42307,0.6459225494282262,0.9999634329328126,0.9999999999999998,0.7515576615010182,0.9999999998654637
r3i1p1f1,6,factual,2004-02-15 12:00:00,28.885225,352.4468,0.6668405408506186,0.9904816972321809,0.8889130684513203,0.9053684648449197,0.996633180363116
r3i1p1f1,7,factual,2004-02-15 12:00:00,68.92959,271.5,0.924526358542382,0.9910115255755801,0.7896950848166078,0.9852479499726543,0.0
r3i1p1f1,8,factual,2004-03-16 12:00:00,5.368683,292.35294,0.8324327367135378,0.9998166155387297,1.0,0.6661222018372202,0.9999999399210224
r3i1p1f1,9,factual,2004-03-16 12:00:00,28.19993,35.623306,0.8992353508582878,0.9995709204173768,0.0,0.9999805692245175,0.9999983640796727
r3i1p1f1,10,factual,2004-03-16 12:00:00,16.315895,352.57144,0.7462361671230787,0.9998127145197114,0.9941991700889687,0.9902016327131186,0.8519941989175445
r3i1p1f1,11,factual,2004-04-16 00:00:00,1.5730526,291.71686,0.6463992334051307,0.999983254172616,1.0,0.7505694159077021,0.999964487719724
r3i1p1f1,12,factual,2004-04-16 00:00:00,5.5001197,11.949153,0.6218673657748958,0.9999999815630419,0.0,0.9999998713625902,0.9999999793738941
r3i1p1f1,13,factual,2004-04-16 00:00:00,26.087324,4.15,0.6750467999900536,0.9767920911347937,0.0,0.812952978490988,0.9998205131501511
r3i1p1f1,14,factual,2004-04-16 00:00:00,41.75076,53.212025,0.9633010732308056,0.9703527370045205,0.0,0.9946115595590093,0.9999995817437879
r3i1p1f1,15,factual,2004-05-16 12:00:00,7.41784,12.175926,0.57472306272783,0.999996663255886,0.9999787355339599,0.9998960716920821,0.9999388219250875
r3i1p1f1,16,factual,2004-05-16 12:00:00,52.374245,60.515873,0.6501165421168993,0.8543024164408228,0.4409876928569194,0.7707740721900506,0.9341946822876255
r3i1p1f1,17,factual,2004-06-16 00:00:00,-18.09219,293.78787,0.24856465509050507,0.9996872336957885,0.9426659174378331,0.8918143464161968,0.9714374236872999
r3i1p1f1,18,factual,2004-07-16 12:00:00,-17.667253,293.33334,0.7709384514124894,0.9998714074267776,0.0,0.9536294100954175,0.9999885220833903
r3i1p1f1,19,factual,2004-08-16 12:00:00,65.633804,126.59722,0.8206279769180616,0.9945349773356115,0.0,0.9961504304752834,0.0
r3i1p1f1,20,factual,2004-09-16 00:00:00,-11.344431,300.65656,0.7582054138168772,0.9999998664955527,0.0,0.9999537846721307,0.9999999917823337
r3i1p1f1,21,factual,2004-09-16 00:00:00,13.453904,41.875,0.5242693398832383,0.9960096661465935,0.0,0.985897315331305,0.9999997798072622
r3i1p1f1,22,factual,2004-10-16 12:00:00,26.27401,15.227273,0.7236610755482806,0.9756120301043212,0.8764044957176833,0.7634660974169438,0.9765933957948668
r3i1p1f1,23,factual,2004-11-16 00:00:00,-17.0126,315.26315,0.9595261594455482,0.9986649759858092,0.0,0.998575591480556,0.9999999967991722
r3i1p1f1,24,factual,2005-01-16 12:00:00,56.71938,72.995285,0.661566769081938,0.9263434471992249,0.641973906439829,0.9791651588074222,0.821343449841149
r3i1p1f1,25,factual,2005-01-16 12:00:00,66.93775,26.532259,0.8965412859634683,0.9567834715089514,0.0,0.9688607132990673,0.9955275331386273
r3i1p1f1,26,factual,2005-02-15 00:00:00,21.473843,104.70238,0.8489564893908421,0.9920130411321832,0.9279766924289137,0.9886826882573824,0.9999999994644696
r3i1p1f1,27,factual,2005-02-15 00:00:00,30.456612,58.91129,0.9483737439961073,0.9903141063569991,0.9829971847750149,0.5341264529717056,0.995489626920723
r3i1p1f1,28,factual,2005-03-16 12:00:00,25.600124,39.26242,0.6800456461669158,0.9989499751279628,0.0,0.9900453900020643,0.7261295221628469
r3i1p1f1,29,factual,2005-04-16 00:00:00,-74.59537,102.64831,0.9571670601155247,0.8789009040753345,0.0,0.8866648867606988,0.9999391129599318
r3i1p1f1,30,factual,2005-04-16 00:00:00,4.7397428,291.03262,0.7740137961678604,0.9998284833470003,1.0,0.72346097593932,0.9999999999160215
r3i1p1f1,31,factual,2005-04-16 00:00:00,22.736422,351.1111,0.8237926860322878,0.9969410689185718,0.7726409166792411,0.9553804051312361,0.9999292477015443
r3i1p1f1,32,factual,2005-05-16 12:00:00,-83.99526,312.8987,0.8799387724283241,0.8528785914593466,0.9132237739789792,0.9863439699508075,0.0
r3i1p1f1,33,factual,2005-05-16 12:00:00,-74.044014,101.5625,0.9290064891112371,0.8651497908811288,0.0,0.7502122034763979,0.9999908983167004
r3i1p1f1,34,factual,2005-05-16 12:00:00,26.44842,351.35135,0.7945106739288266,0.973867906349769,0.0,0.8129341674636128,0.999405646483373
r3i1p1f1,35,factual,2005-06-16 00:00:00,-84.80282,238.3125,0.9491070773616561,0.7456041819817871,0.0,0.867234864254868,0.9998284226184815
r3i1p1f1,36,factual,2005-08-16 12:00:00,-10.486556,32.55682,0.6422817948950958,0.9987947162329323,0.24589594965712847,0.9998687000031318,0.9998272091158029
r3i1p1f1,37,factual,2005-10-16 12:00:00,-12.887324,308.85416,0.4896605992705616,0.9997914045281208,0.0,0.9957003009678838,0.9999997934289963
r3i1p1f1,38,factual,2005-11-16 00:00:00,57.150906,120.7381,0.6890613147627909,0.9954544992408431,0.9973391251891741,0.9998544343981669,0.0
r3i1p1f1,39,factual,2005-12-16 12:00:00,18.929577,353.25,0.7821057371354638,0.9929338827034839,0.9999507706700503,0.9419578189209706,0.0
r3i1p1f1,40,factual,2005-12-16 12:00:00,67.253525,159.76852,0.9826508290455377,0.9834055749319301,0.0,0.9689344291263492,0.8953503351161585
r3i1p1f1,41,factual,2006-02-15 00:00:00,42.270767,276.1607,0.9987266237512628,0.9948289298996899,0.9601167495388712,0.9990482753904772,0.9247238327596854
r3i1p1f1,42,factual,2006-02-15 00:00:00,63.67854,168.19853,0.6945807214853041,0.9925010943907323,0.15380493309559817,0.992514676767632,0.940694743778731
r3i1p1f1,43,factual,2006-02-15 00:00:00,78.485916,332.56946,0.9292149040264813,0.9815458560504461,0.8149806746275954,0.9804154592940032,0.9997541214743808
r3i1p1f1,44,factual,2006-04-16 00:00:00,55.488995,30.880281,0.9793239894631414,0.8631911450170958,0.0,0.9815407899429142,0.9996929552564061
r3i1p1f1,45,factual,2006-05-16 12:00:00,-78.16901,153.92857,0.8864589788843192,0.8240689642557428,0.9801414193164741,0.7807703702723384,0.7190321819882459
r3i1p1f1,46,factual,2006-05-16 12:00:00,-78.88982,347.59805,0.9741205940358453,0.6340546576681543,0.0,0.8469263660350282,0.9960659031931539
r3i1p1f1,47,factual,2006-08-16 12:00:00,-6.555332,294.2857,0.6964013258237541,0.9999847353106818,0.999999183317899,0.8298352606476662,0.9716970049449388
r3i1p1f1,48,factual,2006-09-16 00:00:00,-70.41425,58.97059,0.9027632774776992,0.8553797842790705,0.8956300374680553,0.9142980920462387,0.9677749684708494
r3i1p1f1,49,factual,2006-11-16 00:00:00,66.398766,94.953125,0.9106786522233296,0.9903077948906834,0.9759901477645925,0.9942628935728921,0.014932320311633829
r3i1p1f1,50,factual,2006-11-16 00:00:00,69.30439,145.66327,0.9769483324612983,0.9848388655252178,0.0,0.9765867772975128,0.9999637036456038
r3i1p1f1,51,factual,2006-12-16 12:00:00,55.633804,289.44446,0.9380264909378705,0.9936895972085076,0.0,0.998915515270922,0.9999999906213727
r3i1p1f1,52,factual,2006-12-16 12:00:00,64.92572,206.95206,0.9446525731204776,0.9722852252627816,0.37176132245706406,0.7374672141346378,0.9859742025028286
r3i1p1f1,53,factual,2006-12-16 12:00:00,69.84944,278.10345,0.7802037319074266,0.9971237708740398,0.6007092048248421,0.9629555499133886,0.9607786188164673
r3i1p1f1,54,factual,2006-12-16 12:00:00,79.704575,298.35367,0.8778307649337632,0.9927405053408829,0.9044263059772336,0.9920039681668693,0.8601500966912902
r3i1p1f1,55,factual,2007-01-16 12:00:00,65.19627,133.04965,0.9428324902693174,0.9990105166140891,0.2753518343732442,0.999789309804178,0.999139688356864
r3i1p1f1,56,factual,2007-01-16 12:00:00,65.16245,213.93564,0.966503781511593,0.9831224104014061,0.9904402336047293,0.6933581296821967,0.48056464850114
r3i1p1f1,57,factual,2007-01-16 12:00:00,80.38111,331.9853,0.7824339182053358,0.9881698441353676,0.0,0.978049114435713,0.9999441754449467
r3i1p1f1,58,factual,2007-02-15 00:00:00,17.455551,23.360655,0.8120939667509566,0.9936031087750543,0.9490307702759697,0.9536144254152331,0.9968064065122889
r3i1p1f1,59,factual,2007-02-15 00:00:00,65.9299,209.48863,0.9711837705047026,0.9845750314763589,0.0,0.8551468636395805,0.998613141703534
r3i1p1f1,60,factual,2007-04-16 00:00:00,20.501581,20.739796,0.9725511806143475,0.9844078024065923,0.0,0.7782790082293742,0.9888844225227049
r3i1p1f1,61,factual,2007-09-16 00:00:00,-17.842508,305.68182,0.9599242215369052,0.99988870244789,0.0,0.9908318303217223,0.9998894468270996
r3i1p1f1,62,factual,2007-10-16 12:00:00,-15.340177,300.04236,0.7383556995103999,0.9998834456521819,0.0,0.9914788007744473,0.9999999912028918
r3i1p1f1,63,factual,2007-10-16 12:00:00,74.83321,317.45615,0.8708920514832723,0.9644564990633026,0.0,0.8791052851622699,0.9824215739573097
r3i1p1f1,64,factual,2007-11-16 00:00:00,67.06427,268.75,0.9510957870835571,0.994895277810241,0.0,0.9833978664466617,0.9991932366917515
r3i1p1f1,65,factual,2008-02-15 12:00:00,62.547024,228.98601,0.9916746211710957,0.9965424539359911,0.9997701723983217,0.5879670366799468,0.0
r3i1p1f1,66,factual,2008-03-16 12:00:00,40.669014,266.94446,0.991246737361377,0.8221744478506062,0.40113316789401454,0.964216893709378,0.8831768520655849
r3i1p1f1,67,factual,2008-04-16 00:00:00,44.28697,258.02084,0.9647157105607916,0.9590194942429537,0.0,0.9981894474450759,0.38178674435416204
r3i1p1f1,68,factual,2008-05-16 12:00:00,46.288055,18.629032,0.9014591115532937,0.7150312748241715,0.0,0.882079193656306,0.9251566171221197
r3i1p1f1,69,factual,2008-09-16 00:00:00,-16.529074,299.70297,0.9579515440709733,0.9999892388436374,0.0,0.9969557591634605,0.9999965607998204
r3i1p1f1,70,factual,2008-11-16 00:00:00,-11.227365,34.214287,0.7608013611096566,0.9999704130632182,0.0,0.9990259902423394,0.9999999115863343
r3i1p1f1,71,factual,2008-11-16 00:00:00,35.070423,250.91667,0.882117270688078,0.9461705498788578,0.7597477803512502,0.9371191438410598,0.9840668805584551
r3i1p1f1,72,factual,2008-12-16 12:00:00,49.201614,61.348316,0.990468028111673,0.960776482721061,0.9969640425082081,0.942708827394515,0.9982523697385853
r3i1p1f1,73,factual,2008-12-16 12:00:00,66.33803,119.90385,0.9711241312047811,0.9982472703644306,0.0,0.9999940487952558,0.999986871118689
r3i1p1f1,74,factual,2009-01-16 12:00:00,71.14437,275.41666,0.9893290309449114,0.9955947062135029,0.9988849195179705,0.9706019092435823,0.7432326037339407
r3i1p1f1,75,factual,2009-01-16 12:00:00,78.790596,300.55786,0.9960289841009845,0.9935009590023601,0.9999596306722491,0.993773018712662,0.8469279530439257
r3i1p1f1,76,factual,2009-02-15 00:00:00,12.72215,27.818182,0.7689095716285863,0.9978532020721128,0.0,0.9326685506968431,0.9999886909208573
r3i1p1f1,77,factual,2009-02-15 00:00:00,21.858465,48.963413,0.6927594064797252,0.9958165419769729,0.0,0.8036049889659418,0.9479979132870717
r3i1p1f1,78,factual,2009-02-15 00:00:00,59.109005,257.82608,0.984911364268681,0.9987824394174374,0.9351773198794275,0.999952074129844,0.9994579503127937
r3i1p1f1,79,factual,2009-03-16 12:00:00,15.172855,351.28787,0.7802377287508178,0.9992104737933643,0.8411127024076912,0.9980567338432114,0.9999992432384559
r3i1p1f1,80,factual,2009-04-16 00:00:00,54.39181,86.818184,0.9651473027245578,0.903314147627255,0.0,0.9793349685957761,0.9937251588122037
r3i1p1f1,81,factual,2009-05-16 12:00:00,61.383526,79.33628,0.9317489133300325,0.9603458594221371,0.0,0.9751069806748145,0.9955650105967876
r3i1p1f1,82,factual,2009-07-16 12:00:00,-77.75856,45.642857,0.9549795889961528,0.7940408580543732,0.4804470374188132,0.9557332591942953,0.8615457899200246
r3i1p1f1,83,factual,2009-07-16 12:00:00,-4.548467,301.7647,0.7335607333191863,0.9990554163760071,0.9999894497704319,0.8243490357081109,0.9999312246527081
r3i1p1f1,84,factual,2009-08-16 12:00:00,-88.13027,24.125,0.9869596361189131,0.8075196133740767,0.9659981851844898,0.9783484568409041,0.13641659067279788
r3i1p1f1,85,factual,2009-08-16 12:00:00,-87.96836,315.85617,0.8625580038872014,0.8394703330173641,0.9532809871005633,0.9897094403365355,0.2517420862899108
r3i1p1f1,86,factual,2009-08-16 12:00:00,-82.90679,136.20567,0.8428375134662541,0.9123898491349035,0.9809690609475792,0.958823440179621,0.47222247075289725
r3i1p1f1,87,factual,2009-08-16 12:00:00,-73.99336,10.441176,0.8893900600739473,0.7710210887625893,0.905388019026961,0.9712112568549317,0.9404039023206953
r3i1p1f1,88,factual,2009-08-16 12:00:00,-71.054436,89.49324,0.9685270683222069,0.8412503222577296,0.6166262445989346,0.7850116272158445,0.99803347584
r3i1p1f1,89,factual,2009-08-16 12:00:00,-25.46396,135.80882,0.827453833919731,0.91433135181835,0.9284665679891219,0.9258139844716957,0.8409134033277393
r3i1p1f1,90,factual,2009-08-16 12:00:00,-2.1451786,18.397436,0.6489405880262402,0.9999998943884099,0.0,0.9999815337726312,0.9999999999533997
r3i1p1f1,91,factual,2009-08-16 12:00:00,-0.29826012,293.48038,0.6629948531911455,0.9994979361453564,0.9999999999999946,0.6873950938376754,0.9999993757661799
r3i1p1f1,92,factual,2009-08-16 12:00:00,49.54685,40.326088,0.9930112404116088,0.6625670151833799,0.9460349126774392,0.7716922923541778,0.9881070694801799
r3i1p1f1,93,factual,2009-09-16 00:00:00,-10.628945,294.6839,0.8797498513113096,0.9999971740958192,0.9999998174251243,0.9109970710397671,0.9999999994244807
r3i1p1f1,94,factual,2009-09-16 00:00:00,-2.7192185,23.266129,0.554660309519538,0.9999997757503115,0.0,0.9999222250655647,0.9999999717038462
r3i1p1f1,95,factual,2009-10-16 12:00:00,-85.49817,153.24208,0.9610579166353869,0.8988416091056701,0.9963076958776369,0.8875520286498141,0.039983235869613276
r3i1p1f1,96,factual,2009-10-16 12:00:00,1.9582322,30.206896,0.6485473657415215,0.9999998472406616,0.9784956499236211,0.9999717638994496,0.9999999669221767
r3i1p1f1,97,factual,2009-10-16 12:00:00,-4.0227075,306.30103,0.7686326017298613,0.9999821213035593,0.9999999999994696,0.9979385993700267,0.9999999996693582
r3i1p1f1,98,factual,2009-10-16 12:00:00,44.42329,71.058556,0.8770743801822307,0.922433761700095,0.0,0.8295709948578295,0.9991685792723302
r3i1p1f1,99,factual,2009-10-16 12:00:00,61.17371,133.93518,0.9822035911011501,0.9941786930320319,0.770564897676911,0.9994391730337402,0.9795662744347056
r3i1p1f1,100,factual,2009-11-16 00:00:00,-2.4,300.38333,0.7380029386919744,0.9999963772993611,1.0,0.996840276491038,0.9999999912527305
r3i1p1f1,101,factual,2009-11-16 00:00:00,9.411012,36.28788,0.8318864164872602,0.9996772880091951,0.995071811444652,0.9959746822968921,0.9987318070698923
r3i1p1f1,102,factual,2009-11-16 00:00:00,36.760567,92.916664,0.9409047259172313,0.9811680035049942,0.0,0.9343459029005378,0.9989189332106718
r3i1p1f1,103,factual,2009-11-16 00:00:00,70.70424,254.44444,0.9993365265210559,0.9904450105359277,0.0,0.950297178527011,0.9995231152161959
r3i1p1f1,104,factual,2009-11-16 00:00:00,72.397026,108.820755,0.9643220912742178,0.9982274442304482,0.0,0.9999962479115123,0.9994380563197102
r3i1p1f1,105,factual,2009-12-16 12:00:00,-3.7259922,313.0303,0.7244906021037595,0.9996523902343333,0.7929354677623277,0.9996898433853608,0.9999999995116008
r3i1p1f1,106,factual,2009-12-16 12:00:00,19.741783,104.76852,0.9447503000561721,0.9962393959977941,0.0,0.9632849741472512,0.9999999993262152
r3i1p1f1,107,factual,2009-12-16 12:00:00,53.54489,291.29517,0.9555055645485995,0.9965561261041783,0.0,0.9993644118036609,0.9999999931493103
r3i1p1f1,108,factual,2009-12-16 12:00:00,64.708244,259.16666,0.9983075609751003,0.992091682519539,0.0,0.9865587317069872,0.9999587945777629
r3i1p1f1,109,factual,2010-01-16 12:00:00,18.578344,35.3125,0.8426473537298318,0.9896756493544223,0.0,0.9067409171229154,0.9999999970901664
r3i1p1f1,110,factual,2010-01-16 12:00:00,37.741577,68.195656,0.9738049852564418,0.9784698448899217,0.9980742535810365,0.8706131675080684,0.9074298662256138
r3i1p1f1,111,factual,2010-01-16 12:00:00,63.553135,75.681816,0.9699363099052911,0.9791031827295791,0.28257287694950295,0.9958767406889008,0.46001682434755975
r3i1p1f1,112,factual,2010-02-15 00:00:00,35.077274,82.28829,0.9894724188537464,0.9997838047173533,0.9999990313145768,0.9847111802341215,0.9935002224992975
r3i1p1f1,113,factual,2010-03-16 12:00:00,-22.024649,138.4375,0.8806808846880139,0.9738392007954109,0.2553057734992842,0.9245970536369806,0.0
r3i1p1f1,114,factual,2010-03-16 12:00:00,14.542895,48.136364,0.8352945548731507,0.999032132059382,0.0,0.9920623027829508,0.9999733818471178
r3i1p1f1,115,factual,2010-04-16 00:00:00,44.158764,282.77274,0.9525285376997458,0.9429890549861675,0.0,0.9733701119777741,0.9335355004308078
r3i1p1f1,116,factual,2010-06-16 00:00:00,-15.364255,21.681034,0.6978117781909567,0.9999410000757885,0.0,0.9999969057593318,0.9936378862681737
r3i1p1f1,117,factual,2010-07-16 12:00:00,-11.581307,315.05682,0.9250030503738651,0.9995562691455638,0.9982528142431407,0.9960554381126681,0.9999997320007342
r3i1p1f1,118,factual,2010-07-16 12:00:00,-1.4084508,21.805555,0.6442173799705605,0.999998931265647,0.903498581313122,0.9995243117671387,0.9999999991500572
r3i1p1f1,119,factual,2010-08-16 12:00:00,-85.78113,204.19478,0.9037801723223686,0.9200877259927257,0.9972301306007605,0.9699299619495165,0.8652154528945968
r3i1p1f1,120,factual,2010-08-16 12:00:00,-80.53023,89.632355,0.9810531381940719,0.8665951172198426,0.9878713367951545,0.8926515810187825,0.7184610109773686
r3i1p1f1,121,factual,2010-08-16 12:00:00,-76.676056,348.22223,0.8413538786913952,0.6463405109795975,0.4084365369602113,0.7843670012303415,0.9984094222907446
r3i1p1f1,122,factual,2010-08-16 12:00:00,-10.229578,30.225,0.8008137310764316,0.9999996895496918,0.3426360133255809,0.999997544572161,0.9999999995985481
r3i1p1f1,123,factual,2010-09-16 00:00:00,26.21081,13.306452,0.8012966091234833,0.976985797356422,0.0,0.64580837731874,0.9973860218414549
r3i1p1f1,124,factual,2010-10-16 12:00:00,-15.260977,308.18628,0.9036589328422295,0.9999984769238519,0.0,0.9999464430672442,0.9999999928677175
r3i1p1f1,125,factual,2010-10-16 12:00:00,-15.455038,19.471153,0.9035397608712163,0.9999906934360502,0.0,0.9999971824372424,0.9999999983353921
r3i1p1f1,126,factual,2010-12-16 12:00:00,34.764088,88.625,0.8254855310455766,0.9857108795638976,0.0,0.9062753198480837,0.9259406968090239
r3i1p1f1,127,factual,2010-12-16 12:00:00,57.827816,263.30984,0.9787344813056079,0.9751098990546965,0.0,0.9824477087765294,0.9956357752782099
r3i1p1f1,128,factual,2010-12-16 12:00:00,70.29929,112.395836,0.9958779618465723,0.9889667760183244,0.0,0.9975388780316693,0.9804142126439919
r3i1p1f1,129,factual,2011-01-16 12:00:00,-31.519503,129.8077,0.8538178590464558,0.9750692160075531,0.7883619105972436,0.9922097287347498,0.9986488734794438
r3i1p1f1,130,factual,2011-01-16 12:00:00,50.047905,270.71066,0.9864289987281046,0.993815605928863,0.0,0.9957335096478227,0.9877873783165648
r3i1p1f1,131,factual,2011-02-15 00:00:00,39.039818,259.08655,0.9654692334156936,0.9185305413512626,0.9996438234566701,0.9803497250121099,0.8211625006319125
r3i1p1f1,132,factual,2011-02-15 00:00:00,57.49079,70.38461,0.992369363221331,0.9023617566410075,0.9961122159717908,0.9741914899403332,0.0
r3i1p1f1,133,factual,2011-02-15 00:00:00,63.526543,110.57692,0.959015750586165,0.973143538689912,0.9782226784664828,0.9990294098469912,0.4655311433651803
r3i1p1f1,134,factual,2011-03-16 12:00:00,41.68432,31.756199,0.9914774348995702,0.9149181150383145,0.0,0.932568755207156,0.999909341830452
r3i1p1f1,135,factual,2011-03-16 12:00:00,39.563377,276.83334,0.9997662641609188,0.9356721474033498,0.0,0.973703691892002,0.9940967780939602
r3i1p1f1,136,factual,2011-03-16 12:00:00,80.39856,325.0,0.9872991045861739,0.984165676133534,0.9931119023982636,0.9929336312431792,0.8847813240141668
r3i1p1f1,137,factual,2011-06-16 00:00:00,65.37875,89.54955,0.9291293832142901,0.9817892628329875,0.0,0.9987604290270434,0.9999668660524775
r3i1p1f1,138,factual,2011-09-16 00:00:00,-10.349219,296.9863,0.8675222187564025,0.9999994892606104,0.9999999989838909,0.981382376132542,0.9999999887446972
r3i1p1f1,139,factual,2011-10-16 12:00:00,-14.007042,303.4375,0.7934377702557613,0.9999795972098623,0.0,0.9950006481637129,0.9999584659375899
r3i1p1f1,140,factual,2011-10-16 12:00:00,48.74385,86.80232,0.8339474767960086,0.9445468199023641,0.3194132046350069,0.9128025819223147,0.9949530449425387
r3i1p1f1,141,factual,2011-11-16 00:00:00,55.675224,120.539215,0.8756866175988086,0.9841577740831292,0.971297904582657,0.9997794070057773,0.0
r3i1p1f1,142,factual,2011-12-16 12:00:00,16.623741,47.214287,0.882146665904084,0.999972559639007,0.9981855058244121,0.998978887013082,0.9989881007913708
r3i1p1f1,143,factual,2011-12-16 12:00:00,69.53723,112.17391,0.9984788268348999,0.9992110981409511,0.0,0.9999833299547858,0.999999990127121
r3i1p1f1,144,factual,2011-12-16 12:00:00,75.14084,332.6389,0.9998763393402457,0.9890727451471677,0.7521495249224616,0.9976157324547614,0.9803875581501662
r3i1p1f1,145,factual,2011-12-16 12:00:00,76.663734,306.97916,0.9225153908038196,0.914984804352189,0.9822439986295597,0.9348272708412303,0.867742284624508
r3i1p1f1,146,factual,2012-01-16 12:00:00,35.926613,254.32018,0.9997356558807243,0.9614003347413868,0.0,0.9933038803738722,0.9999835361878566
r3i1p1f1,147,factual,2012-03-16 12:00:00,-86.255394,162.1301,0.9775221215977509,0.853550509029267,0.0,0.5164687171989915,0.9884751686314082
r3i1p1f1,148,factual,2012-03-16 12:00:00,22.63319,351.5942,0.9113772985012174,0.99799576982307,0.9960821426965368,0.9293494564501359,0.9999145131256726
r3i1p1f1,149,factual,2012-04-16 00:00:00,-77.661964,67.15432,0.998752528206582,0.8914606404712659,0.9999936946712766,0.9201598470332422,0.994428392520981
r3i1p1f1,150,factual,2012-04-16 00:00:00,27.140654,49.21233,0.8943764024905553,0.9989266259209012,0.0,0.4662636654616443,0.9986939004187477
r3i1p1f1,151,factual,2012-05-16 12:00:00,27.594797,60.384617,0.9344553853570594,0.978265259104535,0.0,0.34552171840725,0.9767230815977184
r3i1p1f1,152,factual,2012-06-16 00:00:00,-21.467514,290.80646,0.7541503517606217,0.9999079458762464,0.0,0.9901461899266953,0.9999756937321939
r3i1p1f1,153,factual,2012-06-16 00:00:00,-6.606914,290.0,0.5660967616156036,0.9999999794004892,0.9991889873448518,0.8950993055647655,0.9999962911175124
r3i1p1f1,154,factual,2012-06-16 00:00:00,58.59896,113.11404,0.9736611719445072,0.9790199323520711,0.0,0.999938126939405,0.9936469503982946
r3i1p1f1,155,factual,2012-07-16 12:00:00,-72.676056,153.25757,0.9804735697667379,0.8002197250955487,0.5263901344766966,0.3720969814720946,0.0
r3i1p1f1,156,factual,2012-07-16 12:00:00,-9.016743,297.8302,0.6378403924653181,0.9999958583602189,0.0,0.9257344676514347,0.9999990817157808
r3i1p1f1,157,factual,2012-09-16 00:00:00,-8.393606,304.45947,0.7660040578669353,0.9999803194928009,0.999999882110329,0.9780653709833398,0.999999998457758
r3i1p1f1,158,factual,2012-10-16 12:00:00,9.740549,35.723682,0.8611742929944093,0.9999217172434611,0.9865600183176224,0.9961091405807004,0.9999671939806564
r3i1p1f1,159,factual,2012-10-16 12:00:00,29.239437,13.791667,0.8608014301135423,0.985002196528976,0.0,0.6497266870219811,0.999990967462816
r3i1p1f1,160,factual,2012-11-16 00:00:00,-4.0083747,308.51352,0.8254997353879375,0.9999945078227107,0.9999999999946857,0.9954129269099024,0.9999992648501492
r3i1p1f1,161,factual,2012-11-16 00:00:00,27.570421,16.785715,0.8837929705990649,0.9757708776720649,0.9882499640918793,0.6445312902061302,0.8886904092255429
r3i1p1f1,162,factual,2012-11-16 00:00:00,69.977005,270.2551,0.9997186266139426,0.9923306994026848,0.7197093162032313,0.9782029671033207,0.9997867747850248
r3i1p1f1,163,factual,2012-11-16 00:00:00,68.16447,210.8871,0.9979376097740098,0.9465002727904386,0.0,0.5852838854219733,0.999999830430489
r3i1p1f1,164,factual,2012-12-16 12:00:00,-2.4702058,309.93588,0.9331926231999661,0.999816459938716,0.9908393857821576,0.9841858975465207,0.9999854817560125
r3i1p1f1,165,factual,2012-12-16 12:00:00,25.093418,262.19388,0.8892716813097068,0.9938817874117793,0.0,0.9572252013584139,0.0
r3i1p1f1,166,factual,2012-12-16 12:00:00,55.798122,291.2963,0.9976667626790295,0.9934818101857557,0.0,0.9996262015269519,0.9999999065804404
r3i1p1f1,167,factual,2012-12-16 12:00:00,60.30181,135.7738,0.9703831910367597,0.9970344176561015,0.9860006727444395,0.9982639276251142,0.07897280346716673
r3i1p1f1,168,factual,2012-12-16 12:00:00,67.85147,279.9091,0.9989557660212823,0.9939346417530522,0.0,0.9930393434852951,0.9999929302340531
r3i1p1f1,169,factual,2013-01-16 12:00:00,16.944525,14.557823,0.8159046707093769,0.9988385458683955,0.9871158963417366,0.8808009328797196,0.9641990253086562
r3i1p1f1,170,factual,2013-01-16 12:00:00,13.014086,353.08334,0.646803754688402,0.9999980661335177,0.9999939390643056,0.9999596084804726,0.28470571631273434
r3i1p1f1,171,factual,2013-01-16 12:00:00,52.67185,292.94775,0.9005875966268573,0.9953044201705034,0.5077731512045525,0.999231113954228,0.9999986351516726
r3i1p1f1,172,factual,2013-01-16 12:00:00,64.28937,210.40404,0.9953896262684332,0.9854716166964514,0.7946236276934309,0.7614449024911272,0.919625757697634
r3i1p1f1,173,factual,2013-01-16 12:00:00,75.223526,312.3913,0.9382516245024222,0.9932915998493461,0.9982457433119057,0.9869361732163581,0.9991301237766814
r3i1p1f1,174,factual,2013-02-15 00:00:00,17.579689,33.092106,0.8856503317309489,0.9999688564335719,0.9982873555934229,0.9615580700257738,0.9977246553188029
r3i1p1f1,175,factual,2013-02-15 00:00:00,24.380281,97.25,0.8809188670560224,0.9989164227304386,0.0,0.9593611407734205,0.9999970249554028
