member,event_id,scenario,time,lat,lon,pn_ensemble_gaussian,pn_thermo_ML_gaussian,pn_dyn_adj_local_25_gaussian
r2i1p1f1,4,counterfactual,2009-12-16 12:00:00,-16.670935,131.66667,0.15241062261140936,0.01692302477595109,0.0
r2i1p1f1,5,counterfactual,2010-06-16 00:00:00,-81.19232,150.77586,0.17035088230375173,0.0,0.030402427911149554
r2i1p1f1,6,counterfactual,2012-10-16 12:00:00,-5.8504877,304.42307,0.3744365071031929,0.1250634391073805,0.0
r2i1p1f1,7,counterfactual,2013-03-16 12:00:00,22.797983,352.16418,0.23086642881067365,0.10208019422462278,0.0
r2i1p1f1,8,counterfactual,2013-03-16 12:00:00,28.55993,4.132653,0.287792994314262,0.15880190320911347,0.009300879571598086
r2i1p1f1,9,counterfactual,2013-10-16 12:00:00,-29.526468,137.19827,0.5237592107209703,0.2010071888297662,0.18965276646735674
r2i1p1f1,10,counterfactual,2014-01-16 12:00:00,57.048073,249.52982,0.06189135326160511,0.04036179515164062,0.0
r2i1p1f1,11,counterfactual,2014-03-16 12:00:00,21.897886,49.1875,0.4337457348532461,0.02078193840034681,0.08946214316903844
r3i1p1f1,0,factual,2004-01-16 12:00:00,54.388733,70.63333,0.8776007140046106,0.9340989602354213,0.9571419015135691
r3i1p1f1,1,factual,2004-03-16 12:00:00,31.322891,48.154205,0.6367522929004097,0.9960055806378546,0.7956673110090005
r3i1p1f1,2,factual,2005-05-16 12:00:00,-83.01496,311.69272,0.8559551994196479,0.8739861579093907,0.9749749161449259
r3i1p1f1,3,factual,2006-02-15 00:00:00,39.63615,275.5324,0.8197939172280589,0.988839357940386,0.9600796871788291
r3i1p1f1,4,factual,2007-01-16 12:00:00,65.82705,133.8372,0.9781128932158022,0.9980032025501455,0.9960757719367325
r3i1p1f1,5,factual,2007-04-16 00:00:00,21.006033,20.714285,0.9074878196189589,0.982412208092051,0.2072923019109575
r3i1p1f1,6,factual,2009-01-16 12:00:00,79.97234,285.49106,0.9986892671584677,0.9954682649033493,0.9906816344868986
r3i1p1f1,7,factual,2009-02-15 00:00:00,60.704227,261.42856,0.9952710174071729,0.9965128065190605,0.9939391088672485
r3i1p1f1,8,factual,2009-11-16 00:00:00,-3.911469,308.14285,0.8716961737731646,0.9999746289074936,0.7967506464002636
r3i1p1f1,9,factual,2010-02-15 00:00:00,32.48022,83.39041,0.9533902121547305,0.9991035385713328,0.7160327858626716
r3i1p1f1,10,factual,2010-10-16 12:00:00,-13.389084,309.375,0.9088215844638672,0.9999980511521168,0.8955176231243368
r3i1p1f1,11,factual,2011-10-16 12:00:00,49.379,85.51136,0.9623311965797156,0.923782486053581,0.8819302730512585
r3i1p1f1,12,factual,2011-12-16 12:00:00,70.94588,111.552635,0.9983606237884557,0.9991276021740444,0.9976314825552133
r3i1p1f1,13,factual,2012-01-16 12:00:00,35.176052,252.91667,0.8722742860734369,0.9495306776152088,0.8644846905203887
r3i1p1f1,14,factual,2012-04-16 00:00:00,-71.514084,57.708332,0.993075904646343,0.8923696331099277,0.7257150238318182
r3i1p1f1,15,factual,2013-01-16 12:00:00,15.35673,10.122951,0.9499995985731058,0.9992590577803467,0.42187508573636356
r3i1p1f1,16,factual,2013-01-16 12:00:00,64.313385,206.00694,0.9973375880614931,0.9845057652625634,0.885652611020688
r3i1p1f1,17,factual,2013-02-15 00:00:00,15.244626,30.197369,0.7988611341018959,0.9995475366721891,0.01552163028179998
r3i1p1f1,18,factual,2013-06-16 00:00:00,-89.1055,174.0849,0.9683047197181305,0.9023228135748944,0.9250839293901297
r3i1p1f1,19,factual,2013-12-16 12:00:00,67.55111,152.17741,0.9780157055372349,0.9990644876017631,0.9744752837100308
r3i1p1f1,20,factual,2014-06-16 00:00:00,-13.275287,27.5,0.7565957029159657,0.9999908421428776,0.983431129233519
r3i1p1f1,21,factual,2014-07-16 12:00:00,-74.061035,92.38426,0.9547882041885175,0.9110969623444285,0.7240305160133638
r3i1p1f1,22,factual,2014-10-16 12:00:00,-14.807103,310.94202,0.8713605287880628,0.999980020989262,0.9726344394646519
r3i1p1f1,23,factual,2014-12-16 12:00:00,68.60915,252.34375,0.9982242885872933,0.9991745362564461,0.9771906244336838
r3i1p1f1,0,counterfactual,2004-01-16 12:00:00,54.388733,70.63333,0.08350408299816447,0.01693795767849282,0.001953784924580204
r3i1p1f1,1,counterfactual,2004-03-16 12:00:00,31.322891,48.154205,0.29948538278741255,0.36691029956003407,0.16974783483410816
r3i1p1f1,2,counterfactual,2005-05-16 12:00:00,-83.01496,311.69272,0.19093298944411008,0.029222025570230903,0.0
r3i1p1f1,3,counterfactual,2006-02-15 00:00:00,39.63615,275.5324,0.15060419260997604,0.0,0.0
r3i1p1f1,4,counterfactual,2007-01-16 12:00:00,65.82705,133.8372,0.5198305886757499,0.4232603726751074,0.1631968335843047
r3i1p1f1,5,counterfactual,2007-04-16 00:00:00,21.006033,20.714285,0.24615287309841993,0.23603793987048338,0.0
r3i1p1f1,6,counterfactual,2009-01-16 12:00:00,79.97234,285.49106,0.047021234143585056,0.08143327348176321,0.0
r3i1p1f1,7,counterfactual,2009-02-15 00:00:00,60.704227,261.42856,0.11526373825199732,0.11697750088610603,0.0
r3i1p1f1,8,counterfactual,2009-11-16 00:00:00,-3.911469,308.14285,0.24748755632628439,0.03169666248548253,0.0
r3i1p1f1,9,counterfactual,2010-02-15 00:00:00,32.48022,83.39041,0.21442743753848292,0.14096898450019524,0.020470109087650235
r3i1p1f1,10,counterfactual,2010-10-16 12:00:00,-13.389084,309.375,0.5152995175193467,0.2249137512523457,0.0
r3i1p1f1,11,counterfactual,2011-10-16 12:00:00,49.379,85.51136,0.38496244534554613,0.060095287743997305,0.0
r3i1p1f1,12,counterfactual,2011-12-16 12:00:00,70.94588,111.552635,0.006492043401072234,0.020407720037952104,0.0
r3i1p1f1,13,counterfactual,2012-01-16 12:00:00,35.176052,252.91667,0.40364972034394053,0.0,0.10395777687306285
r3i1p1f1,14,counterfactual,2012-04-16 00:00:00,-71.514084,57.708332,0.03316307187196088,0.0,0.0
r3i1p1f1,15,counterfactual,2013-01-16 12:00:00,15.35673,10.122951,0.08148712523433677,0.034105825105477994,0.0
r3i1p1f1,16,counterfactual,2013-01-16 12:00:00,64.313385,206.00694,0.24966426586028456,0.1618928633431892,0.0
r3i1p1f1,17,counterfactual,2013-02-15 00:00:00,15.244626,30.197369,0.15149004398082744,0.00822923176090784,0.0
r3i1p1f1,18,counterfactual,2013-06-16 00:00:00,-89.1055,174.0849,0.5839891196309624,0.0,0.18453304749857635
r3i1p1f1,19,counterfactual,2013-12-16 12:00:00,67.55111,152.17741,0.9254075308601641,0.5407735520964645,0.7116937073449772
r3i1p1f1,20,counterfactual,2014-06-16 00:00:00,-13.275287,27.5,0.4077867701074446,0.15991118973690244,0.24753131409966944
r3i1p1f1,21,counterfactual,2014-07-16 12:00:00,-74.061035,92.38426,0.20953150940921683,0.0,0.0
r3i1p1f1,22,counterfactual,2014-10-16 12:00:00,-14.807103,310.94202,0.2887016942752396,0.0,0.0
r3i1p1f1,23,counterfactual,2014-12-16 12:00:00,68.60915,252.34375,0.6832678692332498,0.5501634205897609,0.0
r4i1p1f1,0,factual,2004-07-16 12:00:00,-73.8028,97.888885,0.9042082799220862,0.5550096939878335,0.7708416627985065
r4i1p1f1,1,factual,2005-01-16 12:00:00,58.672035,263.57144,0.8880455401089763,0.977298716569365,0.9718219317275115
r4i1p1f1,2,factual,2005-07-16 12:00:00,-89.84055,174.76414,0.8429105772994141,0.7070882763131092,0.6289492355970945
r4i1p1f1,3,factual,2005-07-16 12:00:00,-81.12674,138.81818,0.7786943280204848,0.8174074303888226,0.9634079047011194
r4i1p1f1,4,factual,2006-02-15 00:00:00,18.814886,7.428571,0.8473530638649307,0.9975360382031451,0.49412904272566194
r4i1p1f1,5,factual,2006-02-15 00:00:00,16.812454,353.75,0.6582862165003323,0.999770066253858,0.74508442219159
r4i1p1f1,6,factual,2006-04-16 00:00:00,52.028175,258.94446,0.941703294908556,0.8370328188439033,0.9830622024514817
r4i1p1f1,7,factual,2006-11-16 00:00:00,71.94003,316.9086,0.758644031999789,0.9706706707743572,0.9562348510313835
r4i1p1f1,8,factual,2007-02-15 00:00:00,20.242077,22.03125,0.7504777956373936,0.9894962645983995,0.2767569564569142
r4i1p1f1,9,factual,2007-06-16 00:00:00,-86.32922,140.1302,0.9258329082900687,0.7034864032572812,0.9734898160064522
r4i1p1f1,10,factual,2007-12-16 12:00:00,63.653904,89.52643,0.9996875991502695,0.9787674758227423,0.9431528857779944
r4i1p1f1,11,factual,2009-01-16 12:00:00,44.584507,102.763885,0.842856678910614,0.9823690126030048,0.9816700073056072
r4i1p1f1,12,factual,2009-03-16 12:00:00,46.824585,57.878788,0.9270663873029524,0.9345549571011793,0.8837418263687242
r4i1p1f1,13,factual,2009-05-16 12:00:00,-82.788734,7.9444447,0.5352286265868569,0.6669553392738665,0.9444320761297649
r4i1p1f1,14,factual,2009-05-16 12:00:00,-82.448875,339.8925,0.991790443584375,0.7664187669541869,0.9696056364997524
r4i1p1f1,15,factual,2009-05-16 12:00:00,19.90141,98.5,0.8866924518492302,0.9933251828732651,0.24377077175465278
r4i1p1f1,16,factual,2009-06-16 00:00:00,-30.115238,297.42426,0.7864197294755946,0.8697369079433602,0.5758199762180415
r4i1p1f1,17,factual,2010-12-16 12:00:00,36.81952,275.75583,0.9349631869250188,0.9730551451948751,0.9824904092151455
r4i1p1f1,18,factual,2011-07-16 12:00:00,-86.71369,163.69403,0.9386635741853521,0.7477187391956925,0.978602080662373
r4i1p1f1,19,factual,2012-10-16 12:00:00,-10.386188,307.74194,0.905319469650514,0.9999929264113958,0.7866974927659303
r4i1p1f1,20,factual,2012-12-16 12:00:00,57.959248,93.69681,0.9996520732741002,0.971127170973924,0.9944195987559569
r4i1p1f1,21,factual,2012-12-16 12:00:00,66.971825,174.08333,0.9962811261838079,0.9847615607467494,0.9849746812732263
r4i1p1f1,22,factual,2013-09-16 00:00:00,-18.211267,302.91666,0.8280778099298994,0.997227482416505,0.5736460672477892
r4i1p1f1,23,factual,2013-12-16 12:00:00,52.71748,114.06863,0.968381353676272,0.9722204795501391,0.9829753423334433
r4i1p1f1,0,counterfactual,2004-07-16 12:00:00,-73.8028,97.888885,0.09957713082833353,0.0,0.0
r4i1p1f1,1,counterfactual,2005-01-16 12:00:00,58.672035,263.57144,0.40114526122817795,0.058214466606763104,0.2317780095777262
r4i1p1f1,2,counterfactual,2005-07-16 12:00:00,-89.84055,174.76414,0.3060507968980867,0.038821223817334216,0.0686155048882019
r4i1p1f1,3,counterfactual,2005-07-16 12:00:00,-81.12674,138.81818,0.5692090528768059,0.0,0.30008821230427174
r4i1p1f1,4,counterfactual,2006-02-15 00:00:00,18.814886,7.428571,0.27809388101111676,0.06591459946777412,0.0
r4i1p1f1,5,counterfactual,2006-02-15 00:00:00,16.812454,353.75,0.2926102157538659,0.17465533220999452,0.0
r4i1p1f1,6,counterfactual,2006-04-16 00:00:00,52.028175,258.94446,0.03606748618537903,0.007916747834218807,0.0
r4i1p1f1,7,counterfactual,2006-11-16 00:00:00,71.94003,316.9086,0.6460698200851551,0.42725076780806615,0.0
r4i1p1f1,8,counterfactual,2007-02-15 00:00:00,20.242077,22.03125,0.38861135175427497,0.09208351768668699,0.0
r4i1p1f1,9,counterfactual,2007-06-16 00:00:00,-86.32922,140.1302,0.33194173828567797,0.08391320204115393,0.012736253290243638
r4i1p1f1,10,counterfactual,2007-12-16 12:00:00,63.653904,89.52643,0.13163506041081452,0.0,0.0
r4i1p1f1,11,counterfactual,2009-01-16 12:00:00,44.584507,102.763885,0.10623717013179246,0.0697213428044342,0.0
r4i1p1f1,12,counterfactual,2009-03-16 12:00:00,46.824585,57.878788,0.13210885863125577,0.06613146773462486,0.0
r4i1p1f1,13,counterfactual,2009-05-16 12:00:00,-82.788734,7.9444447,0.209456905286191,0.05638298321237423,0.0
r4i1p1f1,14,counterfactual,2009-05-16 12:00:00,-82.448875,339.8925,0.32015007545712526,0.10369769202918622,0.0
r4i1p1f1,15,counterfactual,2009-05-16 12:00:00,19.90141,98.5,0.4942553490107532,0.0,0.0
r4i1p1f1,16,counterfactual,2009-06-16 00:00:00,-30.115238,297.42426,0.19983069846855728,0.0,0.0
r4i1p1f1,17,counterfactual,2010-12-16 12:00:00,36.81952,275.75583,0.08903557747598934,0.016306965435073373,0.0
r4i1p1f1,18,counterfactual,2011-07-16 12:00:00,-86.71369,163.69403,0.08641251018123675,0.03348511249936914,0.0
r4i1p1f1,19,counterfactual,2012-10-16 12:00:00,-10.386188,307.74194,0.6191249883166122,0.36235971025854286,0.5074658768443436
r4i1p1f1,20,counterfactual,2012-12-16 12:00:00,57.959248,93.69681,0.934366014258775,0.17611087247284296,0.3410742887252751
r4i1p1f1,21,counterfactual,2012-12-16 12:00:00,66.971825,174.08333,0.041120786916111096,0.023908713974078344,0.0
r4i1p1f1,22,counterfactual,2013-09-16 00:00:00,-18.211267,302.91666,0.026358745999056077,0.0,0.0
r4i1p1f1,23,counterfactual,2013-12-16 12:00:00,52.71748,114.06863,0.7762176426541617,0.3103673173282572,0.2548105452115813
r5i1p1f1,0,factual,2005-02-15 00:00:00,63.043976,259.1837,0.9389149966376575,0.9562384755904543,0.9115994773287794
r5i1p1f1,1,factual,2007-02-15 00:00:00,14.171182,14.230769,0.7388620158747892,0.997598642602467,0.16692715575196804
r5i1p1f1,2,factual,2007-12-16 12:00:00,64.33098,78.229164,0.8785191960995875,0.9923687998238842,0.9941684607587649
r5i1p1f1,3,factual,2008-01-16 12:00:00,65.563385,29.027779,0.937402945268989,0.9988356317664073,0.9728157584236368
r5i1p1f1,4,factual,2009-01-16 12:00:00,57.733673,43.636364,0.9329754702469903,0.9829098980633909,0.9976313578865451
r5i1p1f1,5,factual,2009-02-15 00:00:00,47.320763,246.12782,0.9916951192175049,0.9835177882920447,0.9892124378615257
r5i1p1f1,6,factual,2009-02-15 00:00:00,79.64788,335.33334,0.9999355274917163,0.9998819633055593,0.5744496736655278
r5i1p1f1,7,factual,2012-01-16 12:00:00,49.162537,284.7973,0.9717606160522894,0.9648449162273771,0.9772986096580984
r5i1p1f1,8,factual,2012-11-16 00:00:00,-12.676055,33.910255,0.8208900263087137,0.9998927869351271,0.9609994293215748
r5i1p1f1,9,factual,2013-04-16 00:00:00,51.97183,70.85107,0.9948703563842053,0.8812532611602638,0.9432536852685759
r5i1p1f1,10,factual,2013-08-16 12:00:00,-79.60979,223.27869,0.9997880756135546,0.4544892757151928,0.3991799088923238
r5i1p1f1,11,factual,2014-08-16 12:00:00,-77.35646,269.80768,0.9994256728859701,0.8543504174042842,0.7716217252596779
r5i1p1f1,12,factual,2014-09-16 00:00:00,-10.835982,295.08066,0.7333063057976206,0.9999999997583128,0.9698285798604894
r5i1p1f1,0,counterfactual,2005-02-15 00:00:00,63.043976,259.1837,0.3847480764459382,0.25474738526942453,0.03770371009800033
r5i1p1f1,1,counterfactual,2007-02-15 00:00:00,14.171182,14.230769,0.1843747851349854,0.1685982620740647,0.0
r5i1p1f1,2,counterfactual,2007-12-16 12:00:00,64.33098,78.229164,2.6752722813716545e-06,0.0001332697117449877,0.0
r5i1p1f1,3,counterfactual,2008-01-16 12:00:00,65.563385,29.027779,0.8834321286556033,0.9299972178153778,0.895927826612037
r5i1p1f1,4,counterfactual,2009-01-16 12:00:00,57.733673,43.636364,0.14510728332277045,0.15723223305704803,0.0
r5i1p1f1,5,counterfactual,2009-02-15 00:00:00,47.320763,246.12782,0.5518089475553145,0.3237206357058646,0.2310369831863548
r5i1p1f1,6,counterfactual,2009-02-15 00:00:00,79.64788,335.33334,0.1038092535819366,0.19696673262854902,0.008041894968080388
r5i1p1f1,7,counterfactual,2012-01-16 12:00:00,49.162537,284.7973,0.7259809516739761,0.7469676377816996,0.762214352697331
r5i1p1f1,8,counterfactual,2012-11-16 00:00:00,-12.676055,33.910255,0.22683987560857233,0.08272950662874767,0.0
r5i1p1f1,9,counterfactual,2013-04-16 00:00:00,51.97183,70.85107,0.571352645837638,0.7164179846662498,0.2056000723325212
r5i1p1f1,10,counterfactual,2013-08-16 12:00:00,-79.60979,223.27869,0.8598003957681613,0.0,0.0
r5i1p1f1,11,counterfactual,2014-08-16 12:00:00,-77.35646,269.80768,0.7040566483528954,0.016627890543296164,0.10567968990676135
r5i1p1f1,12,counterfactual,2014-09-16 00:00:00,-10.835982,295.08066,0.5783849913482864,0.9399108154804101,0.4400572265957229
r6i1p1f1,0,factual,2004-10-16 12:00:00,42.46479,243.67188,0.832557555544137,0.9391099767351657,0.9239865730240574
r6i1p1f1,1,factual,2005-01-16 12:00:00,64.95025,50.114677,0.8944080818303439,0.9840626281300937,0.9625717103753594
r6i1p1f1,2,factual,2005-02-15 00:00:00,50.95775,95.625,0.7680746767873738,0.8195474213541316,0.8766218209910449
r6i1p1f1,3,factual,2005-02-15 00:00:00,62.215675,110.3125,0.5093558547264732,0.9775600061863958,0.99968101720822
r6i1p1f1,4,factual,2005-03-16 12:00:00,47.7281,61.467392,0.9088886632252557,0.7374457570178033,0.6548994042076752
r6i1p1f1,5,factual,2005-07-16 12:00:00,-7.278509,291.6129,0.460657466729258,0.9999526819337551,0.8414272742493292
r6i1p1f1,6,factual,2005-10-16 12:00:00,-5.691291,306.12244,0.670020241152393,0.9994279824214211,0.8460472171878342
r6i1p1f1,7,factual,2005-11-16 00:00:00,-5.312759,308.75,0.5318496271526321,0.9994249072089906,0.8744940960335533
r6i1p1f1,8,factual,2006-12-16 12:00:00,61.989006,227.31708,0.7036902361453542,0.9084058559716288,0.6992658489799444
r6i1p1f1,9,factual,2007-10-16 12:00:00,-15.422535,303.33334,0.7082448006202584,0.9813069532469523,0.6444086059285539
r6i1p1f1,10,factual,2008-01-16 12:00:00,32.10025,91.47059,0.9799133402975556,0.9277659815693408,0.9042292957618605
r6i1p1f1,11,factual,2008-01-16 12:00:00,55.80413,293.31396,0.6949699668809663,0.9743125381457972,0.9999751259580318
r6i1p1f1,12,factual,2008-02-15 12:00:00,67.81691,66.5,0.90992844115457,0.9649619937679479,0.9704074736461259
r6i1p1f1,13,factual,2008-06-16 00:00:00,-73.989334,52.184685,0.4530690935915588,0.8738287415859373,0.9791540904539582
