member,event_id,scenario,time,lat,lon,pn_thermo_ML_gaussian,pn_analogues_local_gaussian,pn_dynamical_adjustment_local_gaussian,pn_adjusted_thermo_ML_gaussian,pn_analogue_sparse_adjusted_gaussian
r1i1p1f1,44,factual,2010-03-16 12:00:00,0.9507043,114.166664,0.9999999991465928,0.9987568151941606,1.0,1.0,0.9999999865262312
r1i1p1f1,45,factual,2010-03-16 12:00:00,4.2061462,31.136364,0.9985274543399474,0.9660792853101667,0.99992121446038,0.9999999984392054,0.9999999967132022
r1i1p1f1,46,factual,2010-03-16 12:00:00,30.489252,54.210526,0.9896927284843905,0.0,0.9919688781717688,0.9974812669123118,0.9986648498867694
r1i1p1f1,47,factual,2010-04-16 00:00:00,18.887325,348.75,0.9944886437860975,0.7766909169861295,0.9985335918712872,0.9997558638757456,0.9907237125262793
r1i1p1f1,48,factual,2010-04-16 00:00:00,22.586428,35.454544,0.9974456626946431,0.0,0.9605631289110143,0.9968720700759097,0.9999999964945231
r1i1p1f1,49,factual,2010-06-16 00:00:00,-80.511604,340.34927,0.8276060802881613,0.9780658217094692,0.9825705687079297,0.9883027231797052,0.9997339722428171
r1i1p1f1,50,factual,2010-06-16 00:00:00,-77.601234,11.666667,0.8000685815268175,0.9719565845846722,0.7320916527342902,0.9729767511806857,0.9742323503993711
r1i1p1f1,51,factual,2010-08-16 12:00:00,-26.396023,26.17647,0.9737009567897219,0.9997815733957388,0.9828001365823301,0.9999216763405728,0.9999897676038022
r1i1p1f1,52,factual,2010-09-16 00:00:00,-81.919014,217.8125,0.5582061888882752,0.8711480998612087,0.617968958502555,0.8651357823613837,0.0
r1i1p1f1,53,factual,2010-09-16 00:00:00,-28.896233,124.84694,0.9870024363174175,0.0,0.9582859613111886,0.9999832163344196,0.9999631626946032
r1i1p1f1,54,factual,2010-12-16 12:00:00,68.38157,245.68182,0.9788105051818894,0.6972616035187036,0.9855039935798879,0.9999980643894084,0.9418654029922156
r1i1p1f1,55,factual,2011-01-16 12:00:00,31.99744,266.21213,0.8977447479804633,0.9999967048051318,0.9935900711138279,0.9999863136238145,0.7589695426922968
r1i1p1f1,56,factual,2011-03-16 12:00:00,25.885841,255.78947,0.9726029013869872,0.9994116911132396,0.9714616277079897,0.999902818882079,0.975532216182038
r1i1p1f1,57,factual,2011-03-16 12:00:00,43.298737,272.89474,0.9490164418824417,0.0,0.9955166162474887,0.999999454029783,0.9994174120985028
r1i1p1f1,58,factual,2011-05-16 12:00:00,-72.69718,85.125,0.5232626034291997,0.0,0.40262077131253626,0.7771301006183281,0.9996173432525632
r1i1p1f1,59,factual,2011-05-16 12:00:00,-75.06036,128.39285,0.65552860764753,0.0,0.9486071240609303,0.9925891899348003,0.9696319703035714
r1i1p1f1,60,factual,2011-12-16 12:00:00,66.50054,271.53845,0.965977769386464,0.9232317264156218,0.9449214764515503,0.9999999997782705,0.9999976200333092
r1i1p1f1,61,factual,2011-12-16 12:00:00,71.10115,252.5,0.977374893802723,0.9025129779984219,0.8481284832210616,0.9999999997243633,0.9661787213249675
r1i1p1f1,62,factual,2012-03-16 12:00:00,-31.436625,120.833336,0.9398406494967716,0.0,0.9834320777563689,0.9999989484121293,0.9999999993782618
r1i1p1f1,63,factual,2012-03-16 12:00:00,32.233402,115.2381,0.9716186345888825,0.8670446699949054,0.948098868678351,0.9827722235970624,0.0
r1i1p1f1,64,factual,2012-04-16 00:00:00,54.3322,26.077587,0.9739521365832259,0.5264711513173842,0.9994723129072327,0.9999999677804892,0.7905897333882134
r1i1p1f1,65,factual,2012-07-16 12:00:00,-75.44517,96.875,0.6143667083749145,0.0,0.7744588339840135,0.9454304386941618,0.9999088735464395
r1i1p1f1,66,factual,2012-11-16 00:00:00,70.22536,145.1875,0.9971229981339607,0.5660074540306022,0.9999824523585953,0.9999999999999999,0.9999999677996402
r1i1p1f1,67,factual,2013-01-16 12:00:00,36.488934,60.714287,0.9736988676908606,0.7719774230719633,0.7887169345510705,0.9340445661621987,0.9503733038758658
r1i1p1f1,68,factual,2013-02-15 00:00:00,29.915493,66.14286,0.986191818318704,0.8212240417352179,0.8481705491887783,0.9769275875613671,0.9548575155314936
r1i1p1f1,69,factual,2013-10-16 12:00:00,-14.66197,310.25,0.9996382835479752,0.0,0.9997035614825587,0.9999973832414961,0.9999999974148249
r1i1p1f1,70,factual,2013-11-16 00:00:00,40.183098,243.3125,0.9776797909766521,0.0,0.9963429498500311,0.9999971999736846,0.9998067279654009
r1i1p1f1,71,factual,2014-02-15 00:00:00,24.71831,106.666664,0.9756130252520838,0.0,0.963480534912945,0.9970011188989863,0.9395579233154746
r1i1p1f1,72,factual,2014-02-15 00:00:00,37.014076,272.77274,0.9119743181712172,0.9939579674589244,0.9945091761306053,0.9999864418640212,0.9286650513251715
r1i1p1f1,73,factual,2014-02-15 00:00:00,67.11267,170.20833,0.9930399572290358,0.9996995238154035,0.9821853715000923,0.9999999929891701,0.0
r1i1p1f1,74,factual,2014-04-16 00:00:00,52.10002,49.7191,0.965068162068647,0.7457485091544953,0.992903464797886,0.9999911216896545,0.9994688762035887
r1i1p1f1,75,factual,2014-06-16 00:00:00,-17.990248,25.576923,0.997961812630706,0.9999997525536186,0.9994776203282519,0.9999989178735519,0.9998850668671391
r1i1p1f1,76,factual,2014-08-16 12:00:00,-18.169012,144.0,0.9971263871510885,0.9999999227170366,0.9901122650300457,0.9999880889564879,0.9700054199728326
r1i1p1f1,77,factual,2014-08-16 12:00:00,-8.315493,292.4,0.9999983284418352,0.9999999999998995,0.9993176815683554,0.99999418678402,0.9999999977051622
r1i1p1f1,78,factual,2014-10-16 12:00:00,-16.608887,306.98718,0.9982137294628093,0.9588019349149307,0.9903032347710565,0.999703233891556,0.9999999272028371
r1i1p1f1,79,factual,2014-10-16 12:00:00,-6.464789,31.0,0.9999950018843289,0.0,0.9999998628890477,0.9999999999999798,0.9999999992605906
r1i1p1f1,0,counterfactual,2005-01-16 12:00:00,43.774647,50.75,0.010957183087380029,0.0,1.0,1.0,0.9999984547684808
r1i1p1f1,1,counterfactual,2005-02-15 00:00:00,79.93372,288.38235,0.01583673425477028,0.0,1.0,1.0,0.9997084466025623
r1i1p1f1,2,counterfactual,2005-06-16 00:00:00,-72.35103,43.23077,0.0,0.0,0.8254379596213144,0.9131568399719036,0.8965148831391714
r1i1p1f1,3,counterfactual,2005-06-16 00:00:00,-20.281693,131.44737,0.0,0.6318390990333582,1.0,1.0,0.9203062378832263
r1i1p1f1,4,counterfactual,2007-07-16 12:00:00,63.05801,151.65254,0.008037723274830877,0.11794958724607019,1.0,1.0,0.9992198122104932
r1i1p1f1,5,counterfactual,2008-01-16 12:00:00,-25.56338,126.875,0.016494686258396674,0.9931249217904601,1.0,1.0,0.999985065403864
r1i1p1f1,6,counterfactual,2009-11-16 00:00:00,-79.66414,150.0,0.0,0.9999119848505387,1.0,1.0,0.16959358202612462
r1i1p1f1,7,counterfactual,2010-01-16 12:00:00,-19.54471,21.744186,0.14339282138833864,0.9999607070229368,1.0,1.0,0.9966967650445164
r1i1p1f1,8,counterfactual,2010-04-16 00:00:00,-81.61971,235.0,0.0,0.0,0.9937373027315852,0.996751759791527,0.0
r1i1p1f1,9,counterfactual,2010-05-16 12:00:00,-80.70422,271.80554,0.0,0.0,1.0,1.0,0.9994902708400678
r1i1p1f1,10,counterfactual,2010-05-16 12:00:00,-76.71771,225.65218,0.0,0.96739024570166,1.0,1.0,0.9734000052917349
r1i1p1f1,11,counterfactual,2012-07-16 12:00:00,43.22535,252.0,0.0,0.9970265126679392,1.0,1.0,0.5228818914490818
r1i1p1f1,12,counterfactual,2013-02-15 00:00:00,-6.443661,321.04166,0.0,0.9699273092468428,1.0,1.0,0.9104411970202965
r1i1p1f1,13,counterfactual,2014-11-16 00:00:00,-0.19501622,306.53845,0.22039894621431932,0.0,1.0,1.0,0.5755227110615737
r2i1p1f1,0,factual,2005-01-16 12:00:00,15.541948,29.619566,0.9881186960083476,0.9999982701015699,0.6564854356028914,0.9673917519547395,0.6059576156332844
r2i1p1f1,1,factual,2005-07-16 12:00:00,-17.16143,142.5,0.9817499304317454,0.0,0.988897363905593,0.9999533473561889,0.9998224734921531
r2i1p1f1,2,factual,2006-01-16 12:00:00,65.39354,127.35294,0.9751165024384897,0.951268045639045,0.9970132996590949,0.9999974197472947,0.04215778013047722
r2i1p1f1,3,factual,2006-01-16 12:00:00,69.401405,147.29167,0.9603706825698257,0.0,0.9792736602952026,0.9999949855069916,0.998734262619659
r2i1p1f1,4,factual,2006-01-16 12:00:00,80.781044,293.63635,0.994044237112045,0.9998781560335229,0.9513694615189606,0.9999975867547414,0.0
r2i1p1f1,5,factual,2006-03-16 12:00:00,34.119717,112.916664,0.7725998061318424,0.0,0.9120061561518198,0.9651543371054181,0.6528847514047903
r2i1p1f1,6,factual,2006-04-16 00:00:00,6.825568,293.46155,0.9999576101142805,0.0,0.9454236008474477,0.9998815496391396,0.9999822774894045
r2i1p1f1,7,factual,2006-05-16 12:00:00,-72.3353,147.09677,0.7398122694496456,0.0,0.914651955914181,0.9718054379606317,0.9999999941192137
r2i1p1f1,8,factual,2007-01-16 12:00:00,58.943665,289.10715,0.9895062365734278,0.0,0.9939657354239045,0.9999999997937231,0.9999948311202163
r2i1p1f1,9,factual,2007-03-16 12:00:00,44.85374,243.07692,0.8522281848368823,0.0,0.9949453147951033,0.9998734636053048,0.9958701954369658
r2i1p1f1,10,factual,2007-05-16 12:00:00,9.3341875,7.5,0.9997711227968316,0.0,0.9986749739597813,0.9999940239737796,0.9999999937534609
r2i1p1f1,11,factual,2007-09-16 00:00:00,-87.464806,150.0,0.5681433506052599,0.0,0.94014783447386,0.947021272533677,0.978587097552886
r2i1p1f1,12,factual,2007-09-16 00:00:00,-84.75771,292.24576,0.7187748164121375,0.29436566891119287,0.9688099447675762,0.9988479122296937,0.9980504027292662
r2i1p1f1,13,factual,2007-12-16 12:00:00,53.170918,133.10811,0.989834212391134,0.9185747153985205,0.951124995450523,0.9999999639285354,0.7798457954935323
r2i1p1f1,14,factual,2008-12-16 12:00:00,61.306026,142.27272,0.9242512016107223,0.0,0.9989192755984673,0.9999999992828408,0.9999994527408568
r2i1p1f1,15,factual,2009-04-16 00:00:00,-21.43406,21.136364,0.9466532081418392,0.0,0.9541537696825236,0.9993373901135856,0.9962086863324408
r2i1p1f1,16,factual,2009-05-16 12:00:00,-73.033585,135.38461,0.7604112453616167,0.6249959200567916,0.9307382507940446,0.9971668977301577,0.9918396946515621
r2i1p1f1,17,factual,2009-05-16 12:00:00,8.066582,290.0,0.9969902218253277,0.0,0.8255568820585168,0.9988338916607051,0.9999993988088114
r2i1p1f1,18,factual,2009-10-16 12:00:00,24.446676,88.39286,0.943941437629215,0.41726666567375403,0.8399808824396776,0.9997208498007225,0.9999999945002668
r2i1p1f1,19,factual,2009-12-16 12:00:00,-16.670935,131.66667,0.8721963212262596,0.9671310175345762,0.9005374185043328,0.9962415925114264,0.9913970341642252
r2i1p1f1,20,factual,2010-02-15 00:00:00,-30.883484,117.72727,0.7894660006668034,0.0,0.999688341745892,0.999996430044248,0.9999990694695317
r2i1p1f1,21,factual,2010-02-15 00:00:00,68.591545,205.0,0.9903924326346141,0.9976537372788843,0.9588371787229419,0.9999653747256773,0.0
r2i1p1f1,22,factual,2010-06-16 00:00:00,-81.19232,150.77586,0.7268477780132807,0.0,0.9723428639912869,0.9904112366305258,0.9999995475642217
r2i1p1f1,23,factual,2010-08-16 12:00:00,-69.84507,50.875,0.400229986892659,0.9790891030885074,0.8870806652521825,0.9853217025039291,0.9980823698079572
r2i1p1f1,24,factual,2010-09-16 00:00:00,-18.802818,33.47222,0.9886998962065727,0.8074095402525476,0.9971278154731954,0.9999863881524147,0.9997163734503497
r2i1p1f1,25,factual,2010-09-16 00:00:00,-6.971831,20.833334,0.999983407716001,0.0,0.9999995743655404,0.9999999999996475,0.9999999987701477
r2i1p1f1,26,factual,2010-10-16 12:00:00,-0.38028166,292.25,0.9997693107831931,0.0,0.9453435352418296,0.9997317382381938,0.999999998939512
r2i1p1f1,27,factual,2010-11-16 00:00:00,16.647886,13.666667,0.9913244229482252,0.35181052455352946,0.9263924202100035,0.9709191759239396,0.9729961301451586
r2i1p1f1,28,factual,2010-11-16 00:00:00,73.838036,317.5,0.9604216086960758,0.6699617717702522,0.9371455637009853,0.9905392827050513,0.0
r2i1p1f1,29,factual,2011-07-16 12:00:00,-73.04031,114.74138,0.778344705886486,0.0,0.9813092381181412,0.9985694918335497,0.9999990743676509
r2i1p1f1,30,factual,2011-11-16 00:00:00,39.295773,248.33333,0.9239988436787976,0.0,0.9963515322106844,0.9999868317344541,0.957194604182099
r2i1p1f1,31,factual,2012-02-15 12:00:00,18.760565,47.4,0.9836204404399087,0.9998861681382017,0.990048954740568,0.9989349942339585,0.9727314297851843
r2i1p1f1,32,factual,2012-02-15 12:00:00,48.470825,95.35714,0.9150842039659065,0.9600190605207497,0.9246177660257271,0.9858020684744366,0.0
r2i1p1f1,33,factual,2012-07-16 12:00:00,-6.443662,290.0,0.9999658425828937,0.6688882340133071,0.9891811664931774,0.9998174528220909,0.9986248345271329
r2i1p1f1,34,factual,2012-07-16 12:00:00,53.873234,355.83334,0.9993437369839054,0.9992324579566458,0.9999980551283365,0.9999999994506157,0.9998962485259664
r2i1p1f1,35,factual,2012-08-16 12:00:00,-68.68838,127.03125,0.7223291005484387,0.0,0.9466722751584626,0.9899979444310868,0.9669699499648511
r2i1p1f1,36,factual,2012-08-16 12:00:00,-21.33803,144.02777,0.9101572668673027,0.0,0.9139544572550321,0.9992935525425083,0.9603526069140387
r2i1p1f1,37,factual,2012-10-16 12:00:00,-5.8504877,304.42307,0.9999809078147834,0.0,0.9970213141182588,0.9999864813114554,0.9999999981135465
r2i1p1f1,38,factual,2012-12-16 12:00:00,66.50704,288.5,0.956901567491577,0.93985328440617,0.9083956630875243,0.9997948363452537,0.0
r2i1p1f1,39,factual,2013-01-16 12:00:00,49.92958,139.16667,0.98673066248621,0.0,0.9998683601190499,0.9999999997699025,0.9996931037978033
r2i1p1f1,40,factual,2013-02-15 00:00:00,-40.183098,293.5,0.8900553867671768,0.0,0.8043139993817366,0.8523434061034018,0.9999999997424536
r2i1p1f1,41,factual,2013-03-16 12:00:00,22.797983,352.16418,0.9993210806410764,0.8666575313708484,0.9987223713568092,0.999998833930515,0.9999996431665826
r2i1p1f1,42,factual,2013-03-16 12:00:00,28.55993,4.132653,0.992233886201684,0.0,0.8745053769451199,0.9975764696338614,0.9859959827169754
r2i1p1f1,43,factual,2013-09-16 00:00:00,-15.30181,289.4643,0.9999232282232722,0.0,0.9782086466096298,0.999781313971624,0.9999461733510089
r2i1p1f1,44,factual,2013-09-16 00:00:00,-5.965203,21.764706,0.9998917106159309,0.0,0.9999597087642994,0.9999999895752415,0.9999999997121911
r2i1p1f1,45,factual,2013-10-16 12:00:00,-29.526468,137.19827,0.8585520841128129,0.9423700735072023,0.9925898142586126,0.99999941234835,0.9921323499266034
r2i1p1f1,46,factual,2013-10-16 12:00:00,-15.897885,303.22916,0.9974898808659525,0.0,0.9527680986399732,0.9972282793170835,0.999440017695284
r2i1p1f1,47,factual,2013-12-16 12:00:00,63.38029,257.2619,0.9556343819890505,0.0,0.9816259248324581,0.9999681380115454,0.9994661497544219
r2i1p1f1,48,factual,2014-01-16 12:00:00,57.048073,249.52982,0.9663344604019678,0.958602321729369,0.9991566161616744,0.9999811744715073,0.901638731921419
r2i1p1f1,49,factual,2014-03-16 12:00:00,21.897886,49.1875,0.9974546840419176,0.921542996959567,0.9972643844555814,0.9999722188054448,0.9999998528334224
r2i1p1f1,50,factual,2014-03-16 12:00:00,27.117706,60.982143,0.9980672344133295,0.0,0.998483179434365,0.999618749176191,0.9991441411353619
r2i1p1f1,51,factual,2014-09-16 00:00:00,-9.263271,302.5,0.999887991837001,0.0,0.9861547624588293,0.9983387227145331,0.9999999958661909
r2i1p1f1,52,factual,2014-10-16 12:00:00,-21.006039,307.67856,0.9844698318601883,0.0,0.9343439132657004,0.9963960236618096,0.9999938303445823
r2i1p1f1,53,factual,2014-10-16 12:00:00,-11.700975,310.19232,0.9983949793125025,0.0,0.9990946488672228,0.9996496645823064,0.9999999995125257
r2i1p1f1,0,counterfactual,2004-01-16 12:00:00,15.541948,29.619566,0.040649725517173274,0.8898334396506028,1.0,1.0,0.0
r2i1p1f1,1,counterfactual,2004-01-16 12:00:00,-17.16143,142.5,0.12299712041164501,0.935314566128332,1.0,1.0,0.8706233084058753
r2i1p1f1,2,counterfactual,2004-01-16 12:00:00,65.39354,127.35294,0.2513033329708375,0.9993692946510887,1.0,1.0,0.8094887688432799
r2i1p1f1,3,counterfactual,2004-11-16 00:00:00,69.401405,147.29167,0.29608470748171,0.0,1.0,1.0,0.9999896250570077
r2i1p1f1,4,counterfactual,2005-11-16 00:00:00,80.781044,293.63635,0.0,0.0,1.0,1.0,0.9999997456759503
r2i1p1f1,5,counterfactual,2006-01-16 12:00:00,34.119717,112.916664,0.2307686163682987,0.9982096263962262,1.0,1.0,0.0
r2i1p1f1,6,counterfactual,2006-05-16 12:00:00,6.825568,293.46155,0.09220443693673952,0.9825841831814899,0.9999999992548695,0.9999999999998771,0.9995668361871037
r2i1p1f1,7,counterfactual,2006-09-16 00:00:00,-72.3353,147.09677,0.07910390548329127,0.0,1.0,1.0,0.9999798087396814
r2i1p1f1,8,counterfactual,2006-09-16 00:00:00,58.943665,289.10715,0.3729435484704766,0.999999561587029,1.0,1.0,0.9999997178121605
r2i1p1f1,9,counterfactual,2006-12-16 12:00:00,44.85374,243.07692,0.11508330655891252,0.9999618929037105,0.9792991363901722,0.9973685397347752,0.916441857937301
r2i1p1f1,10,counterfactual,2007-02-15 00:00:00,9.3341875,7.5,0.20979590701948503,0.0,1.0,1.0,0.8690222804224548
r2i1p1f1,11,counterfactual,2007-10-16 12:00:00,-87.464806,150.0,0.21541693276797969,0.0,1.0,1.0,0.9999999929783931
r2i1p1f1,12,counterfactual,2010-02-15 00:00:00,-84.75771,292.24576,0.18513166664636038,0.9733099821724974,1.0,1.0,0.99999929983261
r2i1p1f1,13,counterfactual,2010-02-15 00:00:00,53.170918,133.10811,0.22597853182463346,0.0,1.0,1.0,0.9997737293456592
r2i1p1f1,14,counterfactual,2010-02-15 00:00:00,61.306026,142.27272,0.15138423190952788,0.0,1.0,1.0,0.9905235901798981
r2i1p1f1,15,counterfactual,2011-01-16 12:00:00,-21.43406,21.136364,0.12086577191943648,0.9978585367037518,1.0,1.0,0.9363699121280381
r2i1p1f1,16,counterfactual,2011-12-16 12:00:00,-73.033585,135.38461,0.203955224963844,0.6588664466721577,1.0,1.0,0.9999712917850756
r2i1p1f1,17,counterfactual,2013-02-15 00:00:00,8.066582,290.0,0.16040109072784037,0.0,0.9999999999392394,1.0,0.9709020502563878
r2i1p1f1,18,counterfactual,2013-02-15 00:00:00,24.446676,88.39286,0.30186411254568035,0.7282891990632128,0.9999999999994607,0.9999999999986822,0.9996039605943338
r2i1p1f1,19,counterfactual,2013-12-16 12:00:00,-16.670935,131.66667,0.3745646533932404,0.0,1.0,1.0,0.9998495858202155
r2i1p1f1,20,counterfactual,2014-01-16 12:00:00,-30.883484,117.72727,0.22529470884710368,0.9807775703409578,1.0,1.0,0.9896129764625189
r3i1p1f1,0,factual,2004-01-16 12:00:00,54.388733,70.63333,0.9340989602354213,0.9967722672744344,0.886231347265469,0.9990080141569083,0.0
r3i1p1f1,1,factual,2004-02-15 12:00:00,-48.457104,288.63635,0.9577051918574189,0.9946910952249378,0.9991955639645221,0.999988500910753,0.999997189343767
r3i1p1f1,2,factual,2004-02-15 12:00:00,5.0704226,288.75,0.9999735793474427,0.9999999999999982,0.8479747191169607,0.9986166781594261,0.999999999348521
r3i1p1f1,3,factual,2004-03-16 12:00:00,25.047888,4.7,0.9842755697604283,0.0,0.8599115465737164,0.9973857558636564,0.9999999995386643
r3i1p1f1,4,factual,2004-03-16 12:00:00,31.322891,48.154205,0.9960055806378546,0.984217169610627,0.9821903454195956,0.9999843065642948,0.980456135964577
r3i1p1f1,5,factual,2004-04-16 00:00:00,5.4929576,8.472222,0.999999947229707,0.0,0.9999934569795617,0.9999999999999993,0.9999999708610214
r3i1p1f1,6,factual,2004-04-16 00:00:00,5.342052,296.42856,0.9999756481185951,1.0,0.7543345138632526,0.9977003711897203,0.9999533146250749
r3i1p1f1,7,factual,2004-04-16 00:00:00,48.39949,61.363636,0.8952866636057792,0.0,0.9765126659800542,0.9958084065775142,0.9952419429242606
r3i1p1f1,8,factual,2004-09-16 00:00:00,-5.28169,294.58334,0.9999927795433525,0.9263074237574591,0.8937908808695696,0.9990130461231528,0.9999999999535232
r3i1p1f1,9,factual,2005-02-15 00:00:00,24.265594,111.90476,0.9778564349101975,0.0,0.9859207028973943,0.9988985019550874,0.9575146997186691
r3i1p1f1,10,factual,2005-03-16 12:00:00,26.886583,38.42105,0.9923348498023598,0.9489218100774148,0.9366650677115405,0.9998916482890536,0.5205578431524518
r3i1p1f1,11,factual,2005-04-16 00:00:00,7.37516,289.0909,0.9998399292831874,0.9999999999998508,0.8910883483169609,0.9985683185314743,0.9999999998242657
r3i1p1f1,12,factual,2005-04-16 00:00:00,26.31791,349.5238,0.9899865080329822,0.8848389707708721,0.9274367314871534,0.9998693360763145,0.9999979206967156
r3i1p1f1,13,factual,2005-05-16 12:00:00,-83.01496,311.69272,0.8739861579307227,0.9779015809454219,0.9532909502977526,0.9999992759926644,0.9988575056277071
r3i1p1f1,14,factual,2006-02-15 00:00:00,39.63615,275.5324,0.988839357940386,0.9981521194315247,0.9980550558073153,0.9999999818202338,0.9983716189843079
r3i1p1f1,15,factual,2006-02-15 00:00:00,60.392357,164.82143,0.9978923184985462,0.0,0.9972862887083449,0.9999999745857746,0.5789373305786634
r3i1p1f1,16,factual,2006-04-16 00:00:00,56.56144,36.206898,0.7793830111301057,0.0,0.9584113041071398,0.9999991802615129,0.9665061762643232
r3i1p1f1,17,factual,2006-11-16 00:00:00,67.94365,87.125,0.9741040859422903,0.8660475511762264,0.9764045474123434,0.9999982111090046,0.00033606218351855954
r3i1p1f1,18,factual,2007-01-16 12:00:00,65.82705,133.8372,0.9980032025501455,0.0,0.9999921897699592,0.9999999999999756,0.9999760749902893
r3i1p1f1,19,factual,2007-02-15 00:00:00,17.492956,29.8,0.9825872401979715,0.6564252482110194,0.9662052897938759,0.998327366532326,0.9985254861505496
r3i1p1f1,20,factual,2007-02-15 00:00:00,67.532776,203.10345,0.984524582888432,0.0,0.9546045161408954,0.9997944307826916,0.9986709374515979
r3i1p1f1,21,factual,2007-04-16 00:00:00,21.006033,20.714285,0.982412208092051,0.0,0.8562610634455925,0.9877839838031806,0.9999454670659613
r3i1p1f1,22,factual,2008-10-16 12:00:00,-2.112676,295.0,0.9999190894225702,0.99999999967361,0.8178301411116092,0.9981161654339693,0.9999999852560024
r3i1p1f1,23,factual,2008-12-16 12:00:00,41.95171,61.42857,0.9020731787876113,0.9999605623394587,0.8231455580440437,0.9293689836363062,0.661028897353149
r3i1p1f1,24,factual,2009-01-16 12:00:00,73.03822,272.9762,0.9964867303467754,0.9991625323075115,0.9785560880341988,0.9999999999999988,0.9319681072378934
r3i1p1f1,25,factual,2009-01-16 12:00:00,79.97234,285.49106,0.9954682649033493,0.9999958503043671,0.9993359540766418,0.999999905771517,0.6068337600768605
r3i1p1f1,26,factual,2009-02-15 00:00:00,60.704227,261.42856,0.9965128065190605,0.9929906929690919,0.9998117832347406,0.9999999996493086,0.999994638251916
r3i1p1f1,27,factual,2009-05-16 12:00:00,18.322664,97.72727,0.9957776907096485,0.0,0.973625774444704,0.999999739404889,0.9999999918816906
r3i1p1f1,28,factual,2009-06-16 00:00:00,20.86674,98.65385,0.9934274283231027,0.0,0.9946567608907673,0.9999983796747969,0.999890405930862
r3i1p1f1,29,factual,2009-08-16 12:00:00,-69.322174,84.84375,0.838731832311231,0.0,0.6496559967776776,0.9066254686694643,0.9988621008701545
r3i1p1f1,30,factual,2009-10-16 12:00:00,-87.21127,285.0,0.9098852825229793,0.963466636339376,0.9437912352561844,0.9993915467414688,0.0
r3i1p1f1,31,factual,2009-10-16 12:00:00,-4.8754063,304.42307,0.9998223698343668,0.9999999999999843,0.758721326403606,0.9975602640682892,0.9999999993160062
r3i1p1f1,32,factual,2009-11-16 00:00:00,-3.911469,308.14285,0.9999746289074936,1.0,0.964040181878201,0.9999946024410963,0.9999998760739369
r3i1p1f1,33,factual,2009-12-16 12:00:00,59.83099,285.0,0.9939637952865275,0.0,0.9994592144280922,0.9999999999996414,0.9999999968394293
r3i1p1f1,34,factual,2010-01-16 12:00:00,30.84507,70.208336,0.9257017982955569,0.9690421866293157,0.6480606428130752,0.8781655325226956,0.6758131741427927
r3i1p1f1,35,factual,2010-02-15 00:00:00,20.34205,53.333332,0.9986390731361833,0.0,0.9752962485206175,0.9998019765909112,0.9999999988626331
r3i1p1f1,36,factual,2010-02-15 00:00:00,32.48022,83.39041,0.9991035385713328,0.9999980828259125,0.9004064544928465,0.9991423317168332,0.9670424929258357
r3i1p1f1,37,factual,2010-02-15 00:00:00,37.833153,137.88461,0.9981916006851173,0.9999999796652141,0.9997740815882724,0.9999984042993804,0.0
r3i1p1f1,38,factual,2010-04-16 00:00:00,46.65996,288.33334,0.9802730189135206,0.9972522596604892,0.9833308814284273,0.9999999927488439,0.9982068495123132
r3i1p1f1,39,factual,2010-08-16 12:00:00,-81.54929,279.58334,0.95033942101565,0.9571985892473577,0.9498362415838374,0.9999649162254381,0.9999508713020187
r3i1p1f1,40,factual,2010-10-16 12:00:00,-13.389084,309.375,0.9999980511521168,0.0,0.9967167019409229,0.9999983741173194,0.9999999812828327
r3i1p1f1,41,factual,2011-01-16 12:00:00,49.903633,260.26315,0.9253120180617684,0.23989895015418483,0.9448022201365289,0.9884635810165009,0.4500097107498563
r3i1p1f1,42,factual,2011-01-16 12:00:00,49.084507,277.5,0.9793130396677064,0.0,0.7266866781935808,0.9999966250575847,0.9269324617602933
r3i1p1f1,43,factual,2011-02-15 00:00:00,43.918808,259.41177,0.8414771339665433,0.9380991888751611,0.975174665479597,0.9878458277241734,0.9511977331047832
r3i1p1f1,44,factual,2011-03-16 12:00:00,38.87324,34.166668,0.9443119167118869,0.0,0.8907541391757209,0.9947092091257363,0.9999981895351885
r3i1p1f1,45,factual,2011-03-16 12:00:00,43.60563,279.5,0.9564169101248535,0.4778486305306838,0.9513375532231905,0.9999996921994792,0.9991668905441438
r3i1p1f1,46,factual,2011-08-16 12:00:00,1.1523687,116.36364,0.9999999996759235,0.0,0.9999927157096615,1.0,0.9999999997279524
r3i1p1f1,47,factual,2011-09-16 00:00:00,-10.422535,295.1389,0.9999994602757607,0.9999938249732501,0.9933547367796892,0.9999258209670719,0.9999999890712047
r3i1p1f1,48,factual,2011-10-16 12:00:00,49.379,85.51136,0.923782486053581,0.9742572125970222,0.8044270991809382,0.9756089383266611,0.9999930881076701
r3i1p1f1,49,factual,2011-12-16 12:00:00,9.507042,46.25,0.9999714010341647,0.9999945350207898,0.9999368353470552,0.9999999105123778,0.9832209451959318
r3i1p1f1,50,factual,2011-12-16 12:00:00,17.911816,46.847828,0.999914890892816,0.9502886382023213,0.9959842538664611,0.9997438564264104,0.9984993469586342
r3i1p1f1,51,factual,2011-12-16 12:00:00,70.94588,111.552635,0.9991276021740444,0.0,0.9999971830804194,1.0,0.9999999867642785
r3i1p1f1,52,factual,2012-01-16 12:00:00,35.176052,252.91667,0.9495306776152088,0.0,0.9601116159745757,0.9953244963845604,0.9990132091297443
