member,event_id,scenario,time,lat,lon,pn_ensemble_gaussian,pn_thermo_ML_gaussian,pn_analogues_local_gaussian,pn_dynamical_adjustment_local_gaussian,pn_analogue_sparse_gaussian
r4i1p1f1,20,counterfactual,2012-12-16 12:00:00,57.959248,93.69681,0.934366014258775,0.12718802551064423,0.0,0.17483239159449515,0.16000253527785302
r4i1p1f1,21,counterfactual,2012-12-16 12:00:00,66.971825,174.08333,0.041120786916111096,0.011804142958884878,0.05546345883029524,0.0,0.0
r4i1p1f1,22,counterfactual,2013-09-16 00:00:00,-18.211267,302.91666,0.026358745999056077,0.00039258070073178164,0.001408997872810236,0.0001417149279484553,0.0
r4i1p1f1,23,counterfactual,2013-12-16 12:00:00,52.71748,114.06863,0.7762176426541617,0.1752760554100139,0.869770760466445,0.3828574693181279,0.5055680687886727
r5i1p1f1,0,factual,2005-02-15 00:00:00,63.043976,259.1837,0.9389149966376575,0.9562384755904543,0.999635981452096,0.9946128699857469,0.7115565252241485
r5i1p1f1,1,factual,2007-02-15 00:00:00,14.171182,14.230769,0.7388620158747892,0.997598642602467,0.46885535215210195,0.9440975082177379,0.9999999605406615
r5i1p1f1,2,factual,2007-12-16 12:00:00,64.33098,78.229164,0.8785191960995875,0.9923687998238842,0.9999823803406764,0.9988649453135312,0.2565923585157096
r5i1p1f1,3,factual,2008-01-16 12:00:00,65.563385,29.027779,0.937402945268989,0.9988356317664073,0.0,0.995485136423427,0.9997251533916091
r5i1p1f1,4,factual,2009-01-16 12:00:00,57.733673,43.636364,0.9329754702469903,0.9829098980633909,0.9779730028822294,0.9829009636638452,0.8715736536800229
r5i1p1f1,5,factual,2009-02-15 00:00:00,47.320763,246.12782,0.9916951192175049,0.9835177882920447,0.0,0.9913088199536383,0.9999999853973572
r5i1p1f1,6,factual,2009-02-15 00:00:00,79.64788,335.33334,0.9999355274917163,0.9998819633055593,0.9759120211912445,0.9986491567066043,0.999999984717374
r5i1p1f1,7,factual,2012-01-16 12:00:00,49.162537,284.7973,0.9717606160522894,0.9648449162273771,0.0,0.99706543573076,0.5395392475394329
r5i1p1f1,8,factual,2012-11-16 00:00:00,-12.676055,33.910255,0.8208900263087137,0.9998927869351271,0.8557442454348999,0.9998651240884695,0.9999999977802588
r5i1p1f1,9,factual,2013-04-16 00:00:00,51.97183,70.85107,0.9948703563842053,0.8812532611602638,0.0,0.8964965550265427,0.9999220228199368
r5i1p1f1,10,factual,2013-08-16 12:00:00,-79.60979,223.27869,0.9997880756135546,0.4544892757151928,0.9997937119781042,0.7681431790214951,0.9980302027893456
r5i1p1f1,11,factual,2014-08-16 12:00:00,-77.35646,269.80768,0.9994256728859701,0.8543504174042842,0.803309595610832,0.8820741903191548,0.8476548074826523
r5i1p1f1,12,factual,2014-09-16 00:00:00,-10.835982,295.08066,0.7333063057976206,0.9999999997583128,0.0,0.9999937966939605,0.9999999943394184
r5i1p1f1,0,counterfactual,2005-02-15 00:00:00,63.043976,259.1837,0.3847480764459382,0.19033245188540204,0.0,0.1436920002085147,0.046411963695966896
r5i1p1f1,1,counterfactual,2007-02-15 00:00:00,14.171182,14.230769,0.1843747851349854,0.1303331915588496,0.0,0.03139563870864881,0.3478039125347575
r5i1p1f1,2,counterfactual,2007-12-16 12:00:00,64.33098,78.229164,2.6752722813716545e-06,6.440113501771094e-05,0.0,4.81777589522725e-06,0.0
r5i1p1f1,3,counterfactual,2008-01-16 12:00:00,65.563385,29.027779,0.8834321286556033,0.8468314702677231,0.0,0.899034879238794,0.8737219973761085
r5i1p1f1,4,counterfactual,2009-01-16 12:00:00,57.733673,43.636364,0.14510728332277045,0.10929584120117442,0.0,0.058244540402455636,0.3393417396314524
r5i1p1f1,5,counterfactual,2009-02-15 00:00:00,47.320763,246.12782,0.5518089475553145,0.2605815398542274,0.14151367130497772,0.3476695194420941,0.4764003359652177
r5i1p1f1,6,counterfactual,2009-02-15 00:00:00,79.64788,335.33334,0.1038092535819366,0.11527956245422044,0.03888759355768001,0.06270641870839433,0.14032489510125834
r5i1p1f1,7,counterfactual,2012-01-16 12:00:00,49.162537,284.7973,0.7259809516739761,0.5228773660178403,0.865897253836312,0.9407097085684677,0.0
r5i1p1f1,8,counterfactual,2012-11-16 00:00:00,-12.676055,33.910255,0.22683987560857233,0.11613402168381692,0.0,0.042323608544681646,0.0
r5i1p1f1,9,counterfactual,2013-04-16 00:00:00,51.97183,70.85107,0.571352645837638,0.5802078657918064,0.0,0.3542234937225116,0.2163875222342515
r5i1p1f1,10,counterfactual,2013-08-16 12:00:00,-79.60979,223.27869,0.8598003957681613,0.0,0.0,0.0,0.14732316411501167
r5i1p1f1,11,counterfactual,2014-08-16 12:00:00,-77.35646,269.80768,0.7040566483528954,0.2331695535164412,0.0,0.08568781204696185,0.0
r5i1p1f1,12,counterfactual,2014-09-16 00:00:00,-10.835982,295.08066,0.5783849913482864,0.9347547596610121,0.0,0.585040532743025,0.9521909308870833
r6i1p1f1,0,factual,2004-10-16 12:00:00,42.46479,243.67188,0.832557555544137,0.9391099767351657,0.0,0.9969938696008729,0.9956846495293349
r6i1p1f1,1,factual,2005-01-16 12:00:00,64.95025,50.114677,0.8944080818303439,0.9840626281300937,0.9531491179918059,0.8558035979895995,0.0
r6i1p1f1,2,factual,2005-02-15 00:00:00,50.95775,95.625,0.7680746767873738,0.8195474213541316,0.8883532811567842,0.8207233140078555,0.497563444399036
r6i1p1f1,3,factual,2005-02-15 00:00:00,62.215675,110.3125,0.5093558547264732,0.9775600061863958,0.994704635039958,0.999080817316966,0.8191271897306043
r6i1p1f1,4,factual,2005-03-16 12:00:00,47.7281,61.467392,0.9088886632252557,0.7374457570178033,0.0,0.7242017210522587,0.9999896738038972
r6i1p1f1,5,factual,2005-07-16 12:00:00,-7.278509,291.6129,0.460657466729258,0.9999526819337551,0.949586315659818,0.989300963189413,0.9999999964329879
r6i1p1f1,6,factual,2005-10-16 12:00:00,-5.691291,306.12244,0.670020241152393,0.9994279824214211,1.0,0.9415614609730012,0.9999999748886369
r6i1p1f1,7,factual,2005-11-16 00:00:00,-5.312759,308.75,0.5318496271526321,0.9994249072089906,0.9999999996802135,0.9259424164296237,0.9999999454324044
r6i1p1f1,8,factual,2006-12-16 12:00:00,61.989006,227.31708,0.7036902361453542,0.9084058559716288,0.8776856173917325,0.7143795338882085,0.0
r6i1p1f1,9,factual,2007-10-16 12:00:00,-15.422535,303.33334,0.7082448006202584,0.9813069532469523,0.9980050088888189,0.8222384389877104,0.999999985712902
r6i1p1f1,10,factual,2008-01-16 12:00:00,32.10025,91.47059,0.9799133402975556,0.9277659815693408,0.999999980237192,0.9872688189983662,0.9747447090011965
r6i1p1f1,11,factual,2008-01-16 12:00:00,55.80413,293.31396,0.6949699668809663,0.9743125381457972,0.0,0.9999785160113225,0.9859591206745347
r6i1p1f1,12,factual,2008-02-15 12:00:00,67.81691,66.5,0.90992844115457,0.9649619937679479,0.9999962700041872,0.9675966874639894,0.0
r6i1p1f1,13,factual,2008-06-16 00:00:00,-73.989334,52.184685,0.4530690935915588,0.8738287415859373,0.0,0.9905445516333846,0.9992167302846725
r6i1p1f1,14,factual,2008-11-16 00:00:00,77.93794,313.3203,0.9901027714369983,0.9733437825787703,0.9986330911179685,0.9343054613653864,0.0
r6i1p1f1,15,factual,2009-03-16 12:00:00,18.760563,353.0,0.9076437504599599,0.9987239183951924,0.8326766146416502,0.9989325015719062,0.995984388456415
r6i1p1f1,16,factual,2010-01-16 12:00:00,16.300617,12.34375,0.7537551529574346,0.989965193003034,0.9996813791739816,0.8195133859847122,0.9987023650742308
r6i1p1f1,17,factual,2010-09-16 00:00:00,-24.480635,304.53125,0.8965580731950771,0.9666712425617066,0.0,0.8958290514804785,0.805694645196118
r6i1p1f1,18,factual,2010-12-16 12:00:00,59.85677,90.4661,0.9627624415454634,0.8866940014667181,0.9418628725264745,0.9955687483017278,0.874660301588616
r6i1p1f1,19,factual,2011-02-15 00:00:00,32.82605,270.487,0.9927935033696205,0.9606447564465315,0.0,0.9811527756041941,0.949998931175689
r6i1p1f1,20,factual,2011-10-16 12:00:00,-29.05742,135.52884,0.8827563099731788,0.9830829279742351,0.0,0.9984733854021944,0.9999986140951707
r6i1p1f1,21,factual,2011-12-16 12:00:00,59.681854,99.64706,0.9889945974897166,0.9288153018130809,0.9771364569395703,0.9989146604788752,0.9634764327181696
r6i1p1f1,22,factual,2012-01-16 12:00:00,56.13218,243.5577,0.998105631032921,0.8888985989791748,0.9722860195576299,0.9910202256376152,0.0
r6i1p1f1,23,factual,2012-01-16 12:00:00,61.205185,46.079544,0.9607664371566753,0.9472981150556118,0.9062198170493101,0.9448340251370987,0.5564493318036343
r6i1p1f1,24,factual,2012-07-16 12:00:00,-87.076065,69.03333,0.8302278496885853,0.8548404652159043,0.0,0.9738285464572773,0.0
r6i1p1f1,25,factual,2013-02-15 00:00:00,20.71453,48.048782,0.9927703543590874,0.985381555019963,0.9972762188806248,0.8816385254773922,0.0
r6i1p1f1,26,factual,2013-12-16 12:00:00,56.19718,262.66666,0.9702366842932708,0.8673623257107278,0.9299505000571343,0.9930682514787625,0.8524706685828789
r6i1p1f1,27,factual,2014-02-15 00:00:00,18.549294,5.25,0.8908462190056152,0.997620234319782,0.0,0.810095287654463,0.9987107677761715
r6i1p1f1,28,factual,2014-02-15 00:00:00,16.151749,351.7742,0.9985030682949361,0.9982449629170704,0.999491561432094,0.9908962549803667,0.9973569859131347
r6i1p1f1,29,factual,2014-03-16 12:00:00,27.344067,9.892858,0.9946011951144379,0.9965615407024976,0.3335520045999363,0.7819420440852919,0.9999965773444609
r6i1p1f1,0,counterfactual,2004-10-16 12:00:00,42.46479,243.67188,0.4316715529050299,0.022498010906680244,0.0,0.285109574443008,0.0
r6i1p1f1,1,counterfactual,2005-01-16 12:00:00,64.95025,50.114677,0.11816308660616626,0.007286720938422087,0.0,0.00971808501198168,0.30412938118554733
r6i1p1f1,2,counterfactual,2005-02-15 00:00:00,50.95775,95.625,0.17610753917931854,0.020458625191510538,0.0,0.00037370815913673194,0.9285926271176952
r6i1p1f1,3,counterfactual,2005-02-15 00:00:00,62.215675,110.3125,0.27371499917483855,0.021390320229974225,0.0,0.0,0.0
r6i1p1f1,4,counterfactual,2005-03-16 12:00:00,47.7281,61.467392,0.1292094013612367,0.009610534236012436,0.0,0.021973806633431736,0.0
r6i1p1f1,5,counterfactual,2005-07-16 12:00:00,-7.278509,291.6129,0.11900582572414209,0.0002909182087695861,0.0,0.0014337917098180553,0.0
r6i1p1f1,6,counterfactual,2005-10-16 12:00:00,-5.691291,306.12244,0.4492622997559508,0.16881730416896312,0.7301108299869337,0.5587149131002546,0.978460255587175
r6i1p1f1,7,counterfactual,2005-11-16 00:00:00,-5.312759,308.75,0.3258692521911821,0.09258360664613574,0.0,0.1760975313212666,0.8902736520260076
r6i1p1f1,8,counterfactual,2006-12-16 12:00:00,61.989006,227.31708,0.4878539609643998,0.016665125107603873,0.3663194256775446,0.08616476718823252,0.07905905529547785
r6i1p1f1,9,counterfactual,2007-10-16 12:00:00,-15.422535,303.33334,0.15601299640043642,0.003921956273189253,0.0,0.026286299764083476,0.0
r6i1p1f1,10,counterfactual,2008-01-16 12:00:00,32.10025,91.47059,0.53097288176931,0.0,0.6026714905311035,0.4512311127169819,0.0
r6i1p1f1,11,counterfactual,2008-01-16 12:00:00,55.80413,293.31396,0.09556786871351541,0.009094112874002525,0.0,0.0,0.4346200534194694
r6i1p1f1,12,counterfactual,2008-02-15 12:00:00,67.81691,66.5,0.0030638532452373912,0.0015123674251220631,0.0,0.0,0.0
r6i1p1f1,13,counterfactual,2008-06-16 00:00:00,-73.989334,52.184685,0.27438562790917365,0.012396709946763229,0.0,0.0,0.0
r6i1p1f1,14,counterfactual,2008-11-16 00:00:00,77.93794,313.3203,0.020548771608725147,0.004465938465668562,0.038847848477151725,0.0,0.21561871344951666
r6i1p1f1,15,counterfactual,2009-03-16 12:00:00,18.760563,353.0,0.6570616722279252,0.09750716540084503,0.0,0.2180161316736139,0.0
r6i1p1f1,16,counterfactual,2010-01-16 12:00:00,16.300617,12.34375,0.06333656370860141,6.972332270804849e-05,0.0,0.0,0.0
r6i1p1f1,17,counterfactual,2010-09-16 00:00:00,-24.480635,304.53125,0.5577035366343683,0.010054943138762984,0.0,0.0,0.49149135173547354
r6i1p1f1,18,counterfactual,2010-12-16 12:00:00,59.85677,90.4661,0.3545520602468294,0.053664705490138576,0.0,0.14776269197354752,0.0
r6i1p1f1,19,counterfactual,2011-02-15 00:00:00,32.82605,270.487,0.11455926106629821,0.003332783520008431,0.10424144561652282,0.0,0.0
r6i1p1f1,20,counterfactual,2011-10-16 12:00:00,-29.05742,135.52884,0.33611754954662476,0.016271354888455436,0.28549727550835446,0.0,0.0
r6i1p1f1,21,counterfactual,2011-12-16 12:00:00,59.681854,99.64706,0.8308899666928817,0.11300578004977724,0.0,0.09117012484364462,0.569631065241652
r6i1p1f1,22,counterfactual,2012-01-16 12:00:00,56.13218,243.5577,0.12100964926618685,0.01118390171237782,0.029994878762054644,0.03311966107560105,0.0
r6i1p1f1,23,counterfactual,2012-01-16 12:00:00,61.205185,46.079544,0.39638457746403843,0.03784373807157004,0.0,0.05269997141540128,0.4463014753027027
r6i1p1f1,24,counterfactual,2012-07-16 12:00:00,-87.076065,69.03333,0.02807651982018411,0.0017788578149119383,0.08372780910416178,0.0,0.052712672515321524
r6i1p1f1,25,counterfactual,2013-02-15 00:00:00,20.71453,48.048782,0.8086045057939892,0.05598890101954768,0.7452568236821989,0.07477128147723944,0.5652588463808639
r6i1p1f1,26,counterfactual,2013-12-16 12:00:00,56.19718,262.66666,0.00031346193598724703,1.1027242803218762e-05,0.0003007319718140167,0.0,0.05712756125226104
r6i1p1f1,27,counterfactual,2014-02-15 00:00:00,18.549294,5.25,0.10341093198867235,0.0,0.0,0.0,0.0
r6i1p1f1,28,counterfactual,2014-02-15 00:00:00,16.151749,351.7742,0.006790683590228164,0.0,0.0,0.0,0.0
r6i1p1f1,29,counterfactual,2014-03-16 12:00:00,27.344067,9.892858,0.9464762126059558,0.03980936725674433,0.0,0.3317556970745674,0.0
r7i1p1f1,0,factual,2004-12-16 12:00:00,73.0,320.8611,0.9587709281127467,0.9950288745874536,0.0,0.9988687501088688,0.8904050492644232
r7i1p1f1,1,factual,2005-02-15 00:00:00,67.37812,260.28845,0.9305067610559716,0.9799024204698169,0.9968941839092722,0.8278422504641583,0.9654955193271747
r7i1p1f1,2,factual,2006-02-15 00:00:00,25.171024,23.782467,0.6736064344586925,0.9948490849456181,0.4040054116124939,0.9914418209554945,0.999414121701734
r7i1p1f1,3,factual,2006-11-16 00:00:00,70.39436,114.0,0.9326922064115784,0.9919915860013059,0.9999980419359162,0.9999078126006761,0.0
r7i1p1f1,4,factual,2007-01-16 12:00:00,13.151408,28.75,0.7893077221674559,0.9930019288063315,0.0,0.9898885869472063,0.6982768657240803
r7i1p1f1,5,factual,2007-06-16 00:00:00,-68.40982,125.241936,0.9918168642666813,0.5859223991258646,0.0,0.9527547945516448,0.47610093325564284
r7i1p1f1,6,factual,2007-07-16 12:00:00,57.12148,125.078125,0.977460066642969,0.9756814221834524,0.0,0.9999486086311674,0.9964320010154223
r7i1p1f1,7,factual,2007-12-16 12:00:00,51.948357,292.68518,0.8798210735127596,0.9889899766124896,0.9900550956388394,0.9997921553661108,0.7784298009543527
r7i1p1f1,8,factual,2007-12-16 12:00:00,73.28345,319.14062,0.985904600099224,0.9471736126732777,0.0,0.9025172371005468,0.353287950356025
r7i1p1f1,9,factual,2008-05-16 12:00:00,-79.01409,257.67856,0.9768582541973595,0.5658677354011937,0.9997999310937313,0.8737922057618592,0.0
r7i1p1f1,10,factual,2011-02-15 00:00:00,44.97815,90.86207,0.959305899536207,0.9062765511221387,0.906856060367787,0.4384224407660581,0.9581400497026523
r7i1p1f1,11,factual,2011-12-16 12:00:00,56.209793,81.45522,0.9864269920886481,0.9320233938474453,0.963102611246928,0.9599404873978946,0.8965184324137289
r7i1p1f1,12,factual,2012-01-16 12:00:00,70.866325,100.37736,0.9997129063214745,0.9931972162595538,0.9999999744260237,0.999976545669713,0.8644506225150076
r7i1p1f1,13,factual,2012-07-16 12:00:00,-83.60739,177.34506,0.973411257677045,0.9645792583269849,0.0,0.999625779108228,0.9999999810404874
r7i1p1f1,14,factual,2012-12-16 12:00:00,33.031235,269.74637,0.9907189812798,0.9755857143266656,0.0,0.9711491782340523,0.0
r7i1p1f1,15,factual,2013-01-16 12:00:00,65.75193,152.8629,0.9999780634757397,0.96234837012195,0.9319550346558418,0.9998472259844321,0.9997062835050141
r7i1p1f1,16,factual,2014-05-16 12:00:00,-87.369995,162.84187,0.9848827215118859,0.8284779314097872,0.0,0.9725675509012781,0.9711706656338933
r7i1p1f1,17,factual,2014-05-16 12:00:00,-27.517603,138.28125,0.9073163016841296,0.9792414711039044,0.0,0.9957552048920529,0.9982415677028772
r7i1p1f1,18,factual,2014-06-16 00:00:00,-19.140844,143.33333,0.7262972125603956,0.9848436779192139,0.0,0.9980667410917815,0.9999999995299841
r7i1p1f1,0,counterfactual,2004-12-16 12:00:00,73.0,320.8611,0.09887714318963148,0.0,0.0,0.0,0.0
r7i1p1f1,1,counterfactual,2005-02-15 00:00:00,67.37812,260.28845,0.0124434301854911,0.0,0.0,0.0,0.0
r7i1p1f1,2,counterfactual,2006-02-15 00:00:00,25.171024,23.782467,0.42767563770478423,0.0,0.9565199452846515,0.0,0.0
r7i1p1f1,3,counterfactual,2006-11-16 00:00:00,70.39436,114.0,0.014852020467615246,0.0,0.010692753659190535,0.0,0.0
r7i1p1f1,4,counterfactual,2007-01-16 12:00:00,13.151408,28.75,0.056579953942723415,0.0,0.0,0.0,0.0
r7i1p1f1,5,counterfactual,2007-06-16 00:00:00,-68.40982,125.241936,5.284618438516908e-05,0.0,0.0012333653614415852,0.0,0.5264165442627217
r7i1p1f1,6,counterfactual,2007-07-16 12:00:00,57.12148,125.078125,0.1841167387883329,0.0,0.07650582561069386,0.0,0.029424459254126734
r7i1p1f1,7,counterfactual,2007-12-16 12:00:00,51.948357,292.68518,0.0197592101269376,0.0,0.0,0.0,0.0
r7i1p1f1,8,counterfactual,2007-12-16 12:00:00,73.28345,319.14062,0.04832056094446213,0.0,0.0,0.0,0.0
r7i1p1f1,9,counterfactual,2008-05-16 12:00:00,-79.01409,257.67856,0.005286432183545742,0.0,0.0,0.0,0.4803337066132345
r7i1p1f1,10,counterfactual,2011-02-15 00:00:00,44.97815,90.86207,0.11673156877892032,0.0,0.0,0.0,0.0
r7i1p1f1,11,counterfactual,2011-12-16 12:00:00,56.209793,81.45522,0.00037839031314912397,0.0,0.009817173572976068,0.0,0.0
r7i1p1f1,12,counterfactual,2012-01-16 12:00:00,70.866325,100.37736,0.04286860340652976,0.0,0.0051852485590966335,0.0,0.0
r7i1p1f1,13,counterfactual,2012-07-16 12:00:00,-83.60739,177.34506,0.81849940873045,0.0,0.6419933073630522,0.8027388592466572,0.780343156193464
r7i1p1f1,14,counterfactual,2012-12-16 12:00:00,33.031235,269.74637,0.34269847728380876,0.0,0.0,0.0,0.0
r7i1p1f1,15,counterfactual,2013-01-16 12:00:00,65.75193,152.8629,0.0,0.0,2.5718929625773157e-05,0.0,0.0
r7i1p1f1,16,counterfactual,2014-05-16 12:00:00,-87.369995,162.84187,0.030866479436024497,0.0,0.007964995432185984,0.0,0.6510513045365669
r7i1p1f1,17,counterfactual,2014-05-16 12:00:00,-27.517603,138.28125,0.36909587309430025,0.0,0.18551664233534382,0.0,0.22866357275329885
r7i1p1f1,18,counterfactual,2014-06-16 00:00:00,-19.140844,143.33333,0.18825402611985775,0.0,0.0,0.0,0.0
r8i1p1f1,0,factual,2004-01-16 12:00:00,-22.240717,124.545456,0.7274765402571229,0.8042206593045907,0.6970559348016356,0.8559279298569973,0.9986585486199825
r8i1p1f1,1,factual,2006-01-16 12:00:00,66.855965,210.64516,0.9528251370200138,0.8139260800722967,0.0,0.7612796111688893,0.9177679158017571
r8i1p1f1,2,factual,2006-02-15 00:00:00,30.576185,68.63636,0.6977090817604599,0.9219194422164034,0.9972713885517837,0.46215160825315016,0.9668121041430824
r8i1p1f1,3,factual,2006-08-16 12:00:00,-83.77562,301.05173,0.8758216199301847,0.8322365638675239,0.0,0.9733879947070793,0.999998742175467
r8i1p1f1,4,factual,2007-02-15 00:00:00,12.94292,42.17105,0.7433691847769628,0.9994772748986005,0.9999310657094228,0.989400826796447,0.9996633423617499
r8i1p1f1,5,factual,2007-08-16 12:00:00,-11.353339,292.66306,0.7492334715714419,0.9999977631967752,0.999999555098596,0.9988350633921222,0.9999999965832798
r8i1p1f1,6,factual,2007-10-16 12:00:00,-10.436619,20.333334,0.7710240585040876,0.999904815114597,0.0,0.9999996575085303,0.9999999781525304
r8i1p1f1,7,factual,2008-01-16 12:00:00,64.93412,109.879036,0.9554258867623916,0.9715785625474452,0.9999999466596895,0.9992341512147875,0.6349519607571108
r8i1p1f1,8,factual,2008-02-15 12:00:00,29.31338,265.85938,0.9567082360307544,0.9757588094525794,0.9608643817403001,0.9853536881242569,0.0
r8i1p1f1,9,factual,2009-01-16 12:00:00,72.116486,117.0946,0.987219334363952,0.993526170437382,0.0,0.9998923753446104,0.9999999934619381
r8i1p1f1,10,factual,2009-06-16 00:00:00,-80.51106,112.28571,0.9879661250285562,0.7286408720282147,0.0,0.9958869425736775,0.9957854965344797
r8i1p1f1,11,factual,2009-06-16 00:00:00,-77.71671,33.59155,0.9149745796817028,0.7209183362645433,0.0,0.9013846651851213,0.9999999989026057
r8i1p1f1,12,factual,2009-06-16 00:00:00,-70.24989,94.1129,0.9075321621813321,0.6128012423770177,0.37161838225190436,0.9792566628656215,0.9909529529011325
r8i1p1f1,13,factual,2010-07-16 12:00:00,56.661976,14.3125,0.7237836632216776,0.9383928540758939,0.0,0.9502900668409898,0.9999682186343657
r8i1p1f1,14,factual,2011-02-15 00:00:00,29.219387,257.41525,0.9587176218218338,0.9717643346805193,0.9348952788144921,0.9832391989867195,0.6460877420183603
r8i1p1f1,15,factual,2011-02-15 00:00:00,43.918804,122.05882,0.9614442586297669,0.9403713244802719,0.531663717897769,0.8546568624228869,0.6359531093628213
r8i1p1f1,16,factual,2012-01-16 12:00:00,63.405636,37.0,0.9508773521334951,0.9844103120738635,0.0,0.994558968313669,0.9941651372207715
r8i1p1f1,17,factual,2012-04-16 00:00:00,-88.253525,166.0,0.9541199710476345,0.7909652569152734,0.0,0.7502709703445443,0.9916309707854962
r8i1p1f1,18,factual,2013-01-16 12:00:00,65.44014,172.75,0.9964784896663863,0.9799094471349516,0.7583179466971326,0.997991545551526,0.9999398956547575
r8i1p1f1,19,factual,2014-11-16 00:00:00,-15.9624405,28.148148,0.8935403791046707,0.9961987489819585,0.0,0.9965583998233729,0.9999999942171314
r8i1p1f1,0,counterfactual,2004-01-16 12:00:00,-22.240717,124.545456,0.3452393714733477,0.0,0.2000102512513996,0.0,0.0
r8i1p1f1,1,counterfactual,2006-01-16 12:00:00,66.855965,210.64516,0.10693569372737244,0.0,0.15695650819343743,0.0,0.0
r8i1p1f1,2,counterfactual,2006-02-15 00:00:00,30.576185,68.63636,0.04110855699443228,0.0,0.0,0.00511324661057011,0.0
r8i1p1f1,3,counterfactual,2006-08-16 12:00:00,-83.77562,301.05173,0.023132006568583052,0.0,0.015611044594601498,0.0,0.0
r8i1p1f1,4,counterfactual,2007-02-15 00:00:00,12.94292,42.17105,0.2665224572751411,0.0,0.07542959724919962,0.0054074099200632775,0.0
r8i1p1f1,5,counterfactual,2007-08-16 12:00:00,-11.353339,292.66306,0.3783995622902835,0.0,0.0,0.09050665382395273,0.5293768026876909
r8i1p1f1,6,counterfactual,2007-10-16 12:00:00,-10.436619,20.333334,0.2546273207031843,0.0,0.09729072066297617,0.0025493462580404858,0.5131353806605669
r8i1p1f1,7,counterfactual,2008-01-16 12:00:00,64.93412,109.879036,0.9257112849204014,0.0,0.7526455511308972,0.5431882039924367,0.674040070330899
r8i1p1f1,8,counterfactual,2008-02-15 12:00:00,29.31338,265.85938,0.3950193376926415,0.0,0.0,0.0,0.0
r8i1p1f1,9,counterfactual,2009-01-16 12:00:00,72.116486,117.0946,0.04813391908124065,0.0,0.052915821099663085,0.0,0.17098979798562053
r8i1p1f1,10,counterfactual,2009-06-16 00:00:00,-80.51106,112.28571,0.882990166900766,0.0,0.5667715834173446,0.6193954883603849,0.11620693462165421
r8i1p1f1,11,counterfactual,2009-06-16 00:00:00,-77.71671,33.59155,0.6332549760509095,0.0,0.2135165856019735,0.16740726324040944,0.22584579485712664
r8i1p1f1,12,counterfactual,2009-06-16 00:00:00,-70.24989,94.1129,0.7933457353463339,0.0,0.9148756448556036,0.23048970298910254,0.0
r8i1p1f1,13,counterfactual,2010-07-16 12:00:00,56.661976,14.3125,0.4028544961668894,0.0,0.0,0.17195928793754933,0.4134332691020983
r8i1p1f1,14,counterfactual,2011-02-15 00:00:00,29.219387,257.41525,0.4934377665308921,0.0,0.38451044783442667,0.21102693009150597,0.0
r8i1p1f1,15,counterfactual,2011-02-15 00:00:00,43.918804,122.05882,0.8327167109102088,0.0,0.5710330830762725,0.4491148581183255,0.0
r8i1p1f1,16,counterfactual,2012-01-16 12:00:00,63.405636,37.0,0.9001260198918037,0.0,0.9737131865002342,0.7058669982074227,0.0
r8i1p1f1,17,counterfactual,2012-04-16 00:00:00,-88.253525,166.0,0.23408663748460745,0.0,0.0,0.0,0.0
r8i1p1f1,18,counterfactual,2013-01-16 12:00:00,65.44014,172.75,0.17693374887651236,0.0,0.0,0.07405727853343735,0.21489846445349703
r8i1p1f1,19,counterfactual,2014-11-16 00:00:00,-15.9624405,28.148148,0.33652277036010747,0.0,0.1666076863321283,0.0,0.06878341150806433
r9i1p1f1,0,factual,2005-01-16 12:00:00,61.190784,136.64772,0.9298279352680979,0.9985289598173975,0.5030507578063759,0.9999705592225742,0.999999995599392
r9i1p1f1,1,factual,2005-12-16 12:00:00,54.312027,263.84616,0.9223849300391039,0.9219262895145452,0.9956989126247465,0.9475366583066425,0.8294053072956052
r9i1p1f1,2,factual,2006-02-15 00:00:00,38.661976,108.4375,0.7659787884239505,0.9789571319309017,0.9954374100151301,0.9401117630132723,0.9776594998602136
r9i1p1f1,3,factual,2007-04-16 00:00:00,52.008053,54.0,0.938561820871649,0.9122884974208262,0.0,0.9983669219405799,0.981873069111852
r9i1p1f1,4,factual,2007-12-16 12:00:00,65.64387,266.29465,0.997450708764601,0.9881104064613496,0.9922834558094618,0.9923032846773219,0.9971861078519595
r9i1p1f1,5,factual,2008-05-16 12:00:00,-86.96213,203.66379,0.9724225877160964,0.924586278405574,0.0,0.9996901930609107,0.8298469668979878
r9i1p1f1,6,factual,2009-02-15 00:00:00,65.938126,169.95535,0.999853583330189,0.9940451552932132,0.0,0.9876804560978641,0.9994682147337942
r9i1p1f1,7,factual,2010-09-16 00:00:00,-8.583501,295.0,0.7509940503716165,0.999999997852065,0.9999999997907001,0.9997962129109561,0.999999987325283
r9i1p1f1,8,factual,2010-12-16 12:00:00,78.51699,317.58823,0.9984299696836556,0.9932640157166109,0.9994405489792101,0.991323570284023,0.7584630855727841
r9i1p1f1,9,factual,2011-01-16 12:00:00,19.09331,5.8854165,0.8321099064295927,0.9995747889781786,0.7876953289485261,0.86772872200242,0.959505653151545
r9i1p1f1,10,factual,2011-01-16 12:00:00,59.05048,134.29776,0.9936464299824732,0.9992802983623859,0.9999999999973953,0.9999906221202711,0.9999999708621724
r9i1p1f1,11,factual,2013-04-16 00:00:00,25.314833,352.05884,0.9432327060618287,0.9984324399864591,0.0,0.9968577243721916,0.9999997832919798
