member,event_id,scenario,time,lat,lon,pn_ensemble_gaussian,pn_thermo_ML_gaussian,pn_analogues_local_gaussian,pn_dynamical_adjustment_local_gaussian,pn_adjusted_thermo_ML_gaussian,pn_adjusted_thermo_DL_gaussian,pn_analogue_sparse_gaussian,pn_analogue_sparse_adjusted_gaussian
r2i1p1f1,1,factual,2006-05-16 12:00:00,-72.3353,147.09677,0.9235835652648611,0.7398122694496456,0.0,0.914651955914181,0.9718054379606317,0.9933306012905655,0.9999999947233513,0.9999999941192137
r2i1p1f1,2,factual,2007-09-16 00:00:00,-84.75771,292.24576,0.8355531398525105,0.7187748164121375,0.29436566891119287,0.9688099447675762,0.9988479122296937,0.9875772469219702,0.9988094204585539,0.9980504027292662
r2i1p1f1,3,factual,2007-12-16 12:00:00,53.170918,133.10811,0.9027665278342933,0.989834212391134,0.9185747153985205,0.951124995450523,0.9999999639285354,0.9957293170760085,0.9353433913584492,0.7798457954935323
r2i1p1f1,4,factual,2009-12-16 12:00:00,-16.670935,131.66667,0.8012099674472034,0.8721963212262596,0.9671310175345762,0.9005374185043328,0.9962415925114264,0.9846503984355514,0.9892294533521654,0.9913970341642252
r2i1p1f1,5,factual,2010-06-16 00:00:00,-81.19232,150.77586,0.9964238266505985,0.7268477780132807,0.0,0.9723428639912869,0.9904112366305258,0.9905836517331529,0.9999992695972966,0.9999995475642217
r2i1p1f1,6,factual,2012-10-16 12:00:00,-5.8504877,304.42307,0.8398163385100166,0.9999809078147834,0.0,0.9970213141182588,0.9999864813114554,1.0,0.9999999964734171,0.9999999981135465
r2i1p1f1,7,factual,2013-03-16 12:00:00,22.797983,352.16418,0.928491440019906,0.9993210806410764,0.8666575313708484,0.9987223713568092,0.999998833930515,0.9994947375741337,0.9999997293402044,0.9999996431665826
r2i1p1f1,8,factual,2013-03-16 12:00:00,28.55993,4.132653,0.834499412090252,0.992233886201684,0.0,0.8745053769451199,0.9975764696338614,0.9981730421228016,0.9961741387081026,0.9859959827169754
r2i1p1f1,9,factual,2013-10-16 12:00:00,-29.526468,137.19827,0.9450852095523187,0.8585520841128129,0.9423700735072023,0.9925898142586126,0.99999941234835,0.9984154317126354,0.9965558409030668,0.9921323499266034
r2i1p1f1,10,factual,2014-01-16 12:00:00,57.048073,249.52982,0.9985953833141237,0.9663344604019678,0.958602321729369,0.9991566161616744,0.9999811744715073,0.9995514548831582,0.9389667154692637,0.901638731921419
r2i1p1f1,11,factual,2014-03-16 12:00:00,21.897886,49.1875,0.8944608644789543,0.9974546840419176,0.921542996959567,0.9972643844555814,0.9999722188054448,0.9983628727406801,0.999999851754481,0.9999998528334224
r2i1p1f1,0,counterfactual,2005-01-16 12:00:00,15.541948,29.619566,0.2732168178826959,0.06890543529772664,0.0,0.05498537718098184,0.1188387156846068,0.12243812365554929,0.2027753955435304,0.0
r2i1p1f1,1,counterfactual,2006-05-16 12:00:00,-72.3353,147.09677,0.3850558500145538,0.10111263907088075,0.0,0.005647247029294977,0.06025813626464094,0.06350756225150511,0.5743985051367373,0.4026302196384467
r2i1p1f1,2,counterfactual,2007-09-16 00:00:00,-84.75771,292.24576,0.24125935945981225,0.017211856565842343,0.0,0.0,0.0,0.047058903950954245,0.3589608324392666,0.0
r2i1p1f1,3,counterfactual,2007-12-16 12:00:00,53.170918,133.10811,0.4472273763774429,0.13665682723203132,0.0,0.2686497973106031,0.5082775190364852,0.12348271326229332,0.5477338634756417,0.4835413262524334
r2i1p1f1,4,counterfactual,2009-12-16 12:00:00,-16.670935,131.66667,0.15241062261140936,0.007028980121442929,0.007700973350917906,0.020060675544975592,0.0,0.0,0.01549836757589762,0.0
r2i1p1f1,5,counterfactual,2010-06-16 00:00:00,-81.19232,150.77586,0.17035088230375173,0.01125490371254212,0.2774905598347205,0.0,0.0024775556724327963,0.04771271351993012,0.05012427444548462,0.2840283874138454
r2i1p1f1,6,counterfactual,2012-10-16 12:00:00,-5.8504877,304.42307,0.3744365071031929,0.047039095979312884,0.0,0.0,0.0,0.09066723195521165,0.24653653034656253,0.6566336215522054
r2i1p1f1,7,counterfactual,2013-03-16 12:00:00,22.797983,352.16418,0.23086642881067365,0.022917765979253102,0.20333741062796973,0.0,0.0,0.07531146331367278,-0.0703352048717456,0.0
r2i1p1f1,8,counterfactual,2013-03-16 12:00:00,28.55993,4.132653,0.287792994314262,0.04669438952903049,0.015183151558130326,0.03366112524509968,0.0,0.11906870249967305,0.04600086660569014,0.18390627199782594
r2i1p1f1,9,counterfactual,2013-10-16 12:00:00,-29.526468,137.19827,0.5237592107209703,0.14455778969254496,0.0,0.25266772309837937,0.6211452133585056,0.42014820650106177,0.5257974278100832,0.6478497676340627
r2i1p1f1,10,counterfactual,2014-01-16 12:00:00,57.048073,249.52982,0.06189135326160511,0.012003099323977029,0.14593638434765022,0.01701204232483211,0.0,0.020994436573772757,-0.0047515459831821705,0.1524566664946515
r2i1p1f1,11,counterfactual,2014-03-16 12:00:00,21.897886,49.1875,0.4337457348532461,0.14281250156572245,0.0,0.11780081497974848,0.18461819789261946,0.29689554401040286,-0.18867876105851789,0.054580227955993044
r3i1p1f1,0,factual,2004-01-16 12:00:00,54.388733,70.63333,0.8776007140046106,0.9340989602354213,0.9967722672744344,0.886231347265469,0.9990080141569083,0.9999462660629822,0.3748850294431023,0.0
r3i1p1f1,1,factual,2004-03-16 12:00:00,31.322891,48.154205,0.6367522929004097,0.9960055806378546,0.984217169610627,0.9821903454195956,0.9999843065642948,1.0,0.9919620699055918,0.980456135964577
r3i1p1f1,2,factual,2005-05-16 12:00:00,-83.01496,311.69272,0.8559551994196479,0.8739861579093907,0.9779015809454219,0.9532909502977526,0.9999992759926869,1.0,0.9993886531391595,0.9988575056277071
r3i1p1f1,3,factual,2006-02-15 00:00:00,39.63615,275.5324,0.8197939172280589,0.988839357940386,0.9981521194315247,0.9980550558073153,0.9999999818202338,1.0,0.9995518658390077,0.9983716189843079
r3i1p1f1,4,factual,2007-01-16 12:00:00,65.82705,133.8372,0.9781128932158022,0.9980032025501455,0.0,0.9999921897699592,0.9999999999999756,1.0,0.999983248679742,0.9999760749902893
